Configuración,Compacidad,Tolerancia,Hamming,Balance
NSGA2 (greedy_multi),17.0,0.0,0.3049645390070922,0.0083119996505157
NSGA2 (greedy_multi),13.0,1.0,0.5039552645935624,0.0193934792191052
NSGA2 (greedy_multi),13.0,0.0,0.382569558101473,0.0136766236920326
NSGA2 (greedy_multi),10.0,0.0,0.4761524822695035,0.0210359058271717
NSGA2 (greedy_multi),10.0,0.0,0.4462765957446808,0.019879753282028
NSGA2 (greedy_multi),14.0,0.0,0.3366894630192502,0.0111833738229712
NSGA2 (greedy_multi),15.0,1.0,0.4992907801418439,0.0148221920426537
NSGA2 (greedy_multi),12.0,0.0,0.4910608747044917,0.0178906889656652
NSGA2 (greedy_multi),12.0,0.0,0.4765809692671395,0.0169050064463417
NSGA2 (greedy_multi),12.0,0.0,0.3634751773049645,0.0140885141592475
NSGA2 (greedy_multi),9.0,0.0,0.5074862096138691,0.0244820881777438
NSGA2 (greedy_multi),11.0,0.0,0.4738878143133462,0.0187630866465387
NSGA2 (greedy_multi),12.0,0.0,0.3470744680851064,0.0139463269998155
NSGA2 (greedy_multi),8.0,0.0,0.5088652482269503,0.0285118329057896
NSGA2 (greedy_multi),18.0,0.0,0.2984633569739953,0.0077368909828292
NSGA2 (greedy_multi),12.0,0.0,0.3727836879432624,0.0146227475353352
NSGA2 (greedy_multi),14.0,0.0,0.3034447821681864,0.0102334656512371
NSGA2 (greedy_multi),10.0,0.0,0.502127659574468,0.0214848347668626
NSGA2 (greedy_multi),8.0,0.0,0.4278590425531915,0.0250898976841896
NSGA2 (greedy_multi),10.0,0.0,0.4917553191489362,0.021359330202203
NSGA2 (greedy_multi),21.0,1.0,0.3586626139817629,0.0080668754600074
NSGA2 (greedy_multi),21.0,1.0,0.4260385005065856,0.0092970692627939
NSGA2 (greedy_multi),16.0,0.0,0.2926085992907801,0.0087777863001656
NSGA2 (greedy_multi),11.0,0.0,0.3608156028368794,0.0158982035570321
NSGA2 (greedy_multi),23.0,1.0,0.3526827012025902,0.0066798146038875
NSGA2 (greedy_multi),13.0,0.0,0.3147845062738679,0.0114902605413452
NSGA2 (greedy_multi),18.0,2.0,0.4816784869976359,0.0124368464586512
NSGA2 (greedy_multi),15.0,0.0,0.3406028368794326,0.0104633087705179
NSGA2 (greedy_multi),19.0,1.0,0.4194195595371408,0.0099259199404044
NSGA2 (greedy_multi),17.0,1.0,0.3645181476846058,0.0100870834579937
NSGA2 (greedy_multi),14.0,0.0,0.4667553191489362,0.0142416214165614
NSGA2 (greedy_multi),17.0,1.0,0.5003650396328744,0.0129388345734977
NSGA2 (greedy_multi),18.0,0.0,0.34801024428684,0.0088249525261727
NSGA2 (greedy_multi),13.0,1.0,0.4359656301145663,0.0148890660896831
NSGA2 (greedy_multi),14.0,0.0,0.4210992907801418,0.0137667174535424
NSGA2 (greedy_multi),13.0,1.0,0.4903846153846153,0.0161377680557304
NSGA2 (greedy_multi),15.0,0.0,0.4302009456264775,0.0123227334585226
NSGA2 (greedy_multi),16.0,0.0,0.3443040780141844,0.0097791699479087
NSGA2 (greedy_multi),18.0,0.0,0.3341213553979511,0.008514395219457
NSGA2 (greedy_multi),8.0,0.0,0.5076462765957447,0.0279640300215971
NSGA2 (greedy_multi),11.0,0.0,0.4931495809155384,0.0191782051034232
NSGA2 (greedy_multi),19.0,0.0,0.341545352743561,0.0079022817342133
NSGA2 (greedy_multi),9.0,0.0,0.4565602836879432,0.0228700175768041
NSGA2 (greedy_multi),20.0,0.0,0.3125443262411347,0.0071365228578793
NSGA2 (greedy_multi),21.0,1.0,0.3432961837217156,0.0073708691430564
NSGA2 (greedy_multi),29.0,4.0,0.4148630471998043,0.0066050990536977
NSGA2 (greedy_multi),12.0,0.0,0.5016252955082742,0.0195009045138016
NSGA2 (greedy_multi),16.0,1.0,0.4772828014184397,0.0130449882857688
NSGA2 (greedy_multi),8.0,0.0,0.469636524822695,0.0270589990914691
NSGA2 (greedy_multi),12.0,1.0,0.4544178486997636,0.0170995231960023
NSGA2 (greedy_multi),12.0,1.0,0.4688238770685579,0.0172264339137312
NSGA2 (greedy_multi),15.0,1.0,0.4805555555555555,0.0143894470711847
NSGA2 (greedy_multi),13.0,0.0,0.4701309328968903,0.0154115024335627
NSGA2 (greedy_multi),11.0,0.0,0.4046582849774339,0.0165385840690124
NSGA2 (greedy_multi),12.0,0.0,0.5093823877068558,0.0249993919987117
NSGA2 (greedy_multi),9.0,0.0,0.4912332545311269,0.0240234856501118
NSGA2 (greedy_multi),21.0,1.0,0.4970027017899358,0.0119721680022209
NSGA2 (greedy_multi),19.0,2.0,0.4371033967898469,0.0107048294694149
NSGA2 (greedy_multi),15.0,0.0,0.3787825059101655,0.0115868549815848
NSGA2 (greedy_multi),30.0,6.0,0.4526004728132388,0.0072647111424084
NSGA2 (greedy_multi),12.0,0.0,0.4400118203309692,0.0165944837058274
NSGA2 (greedy_multi),10.0,0.0,0.4617021276595744,0.0204481665912177
NSGA2 (greedy_multi),25.0,3.0,0.3766666666666666,0.0069846335697399
NSGA2 (greedy_multi),9.0,0.0,0.4569542947202522,0.0230354307978147
NSGA2 (greedy_multi),21.0,1.0,0.4135849375211077,0.0084778222230661
NSGA2 (greedy_multi),23.0,2.0,0.4842352759790317,0.0104769155658588
NSGA2 (greedy_multi),14.0,0.0,0.4174265450861196,0.013390772032368
NSGA2 (greedy_multi),27.0,2.0,0.3750328342526924,0.0062629806125596
NSGA2 (greedy_multi),10.0,0.0,0.4409574468085107,0.0197409272672399
NSGA2 (greedy_multi),12.0,1.0,0.492612293144208,0.0179468008260258
NSGA2 (greedy_multi),18.0,0.0,0.3106776989755713,0.0081111859390534
NSGA2 (greedy_multi),22.0,2.0,0.3805609284332689,0.0084102943505593
NSGA2 (greedy_multi),35.0,6.0,0.4160334346504559,0.005858864709306
NSGA2 (greedy_multi),13.0,1.0,0.502454991816694,0.0162871452003325
NSGA2 (greedy_multi),13.0,0.0,0.435556464811784,0.014490280594091
NSGA2 (greedy_multi),19.0,0.0,0.3538633818589026,0.0086582339434872
NSGA2 (greedy_multi),12.0,0.0,0.4679373522458629,0.016727108762414
NSGA2 (greedy_multi),19.0,1.0,0.379712579320642,0.0094597393967792
NSGA2 (greedy_multi),27.0,2.0,0.3618991331757289,0.0058189462900968
NSGA2 (greedy_multi),11.0,0.0,0.5079787234042553,0.0207440300261764
NSGA2 (greedy_multi),14.0,0.0,0.3277608915906788,0.0109690926317712
NSGA2 (greedy_multi),13.0,1.0,0.4674713584288052,0.0160114245961696
NSGA2 (greedy_multi),12.0,0.0,0.4021867612293144,0.0153291424252078
NSGA2 (greedy_multi),28.0,3.0,0.4447821681864235,0.0079330434452339
NSGA2 (greedy_multi),20.0,2.0,0.4433510638297872,0.0105852242719179
NSGA2 (greedy_multi),14.0,0.0,0.5087386018237082,0.0204946311933554
NSGA2 (greedy_multi),17.0,0.0,0.3254067584480601,0.0084936166035663
NSGA2 (greedy_multi),17.0,1.0,0.4303817271589487,0.011325472090948
NSGA2 (greedy_multi),22.0,1.0,0.4344777562862669,0.0093417338847963
NSGA2 (greedy_multi),16.0,2.0,0.4709109042553192,0.0137780210956364
NSGA2 (greedy_multi),20.0,0.0,0.3118351063829787,0.0070296997604496
NSGA2 (greedy_multi),14.0,1.0,0.4713145896656535,0.0147772702618847
NSGA2 (greedy_multi),20.0,2.0,0.463031914893617,0.0109117294778934
NSGA2 (greedy_multi),16.0,0.0,0.3149379432624113,0.0093302709716564
NSGA2 (greedy_multi),12.0,0.0,0.3730053191489362,0.0146729322018091
NSGA2 (greedy_multi),15.0,0.0,0.3336879432624113,0.0103072028569992
NSGA2 (greedy_multi),24.0,2.0,0.3738549054373523,0.0070985828679776
NSGA2 (greedy_multi),20.0,3.0,0.4803191489361702,0.0109956428248075
NSGA2 (greedy_multi),13.0,1.0,0.493657937806874,0.0162739332683313
NSGA2 (greedy_multi),11.0,0.0,0.5029013539651838,0.0197002744844219
NSGA2 (greedy_multi),12.0,0.0,0.5070921985815603,0.0195763752661668
NSGA2 (greedy_multi),17.0,0.0,0.34590112640801,0.0092114011543423
NSGA2 (greedy_multi),18.0,1.0,0.3978526398739165,0.0096167004634364
NSGA3 (random_dense),204.0,53.0,0.3914963148379919,0.0027712745023586
NSGA3 (random_dense),156.0,37.0,0.4205082742316784,0.0032900387276352
NSGA3 (random_dense),169.0,39.0,0.391901674430316,0.0025413631618176
NSGA3 (random_dense),232.0,54.0,0.4037623807776962,0.0029069378521725
NSGA3 (random_dense),236.0,63.0,0.4081620387065753,0.0032127920499277
NSGA3 (random_dense),185.0,45.0,0.4207303047728579,0.0034427295843431
NSGA3 (random_dense),204.0,50.0,0.3760951188986233,0.0023871943629764
NSGA3 (random_dense),237.0,52.0,0.3637557231349313,0.0020393938553981
NSGA3 (random_dense),157.0,38.0,0.4039447531282468,0.0029733291831478
NSGA3 (random_dense),322.0,76.0,0.3809606405004185,0.0025705633768283
NSGA3 (random_dense),162.0,43.0,0.4122285701777427,0.0031370532111862
NSGA3 (random_dense),313.0,81.0,0.3909206262887182,0.0028812061711348
NSGA3 (random_dense),241.0,62.0,0.3912406933286248,0.0027725675552634
NSGA3 (random_dense),320.0,80.0,0.3671099290780141,0.0023496483765907
NSGA3 (random_dense),230.0,62.0,0.423808973172988,0.0037884499343637
NSGA3 (random_dense),173.0,44.0,0.3948110113557168,0.0026912366953768
NSGA3 (random_dense),336.0,84.0,0.3974876519756838,0.0031027464285759
NSGA3 (random_dense),203.0,38.0,0.3581079900779094,0.0020996734781894
NSGA3 (random_dense),261.0,66.0,0.420650933398549,0.0034670420727577
NSGA3 (random_dense),328.0,81.0,0.3837274044282996,0.0026676969455727
NSGA3 (random_dense),160.0,39.0,0.431499335106383,0.0036926253874125
NSGA3 (random_dense),238.0,59.0,0.3706604982418499,0.0023862765748902
NSGA3 (random_dense),279.0,73.0,0.3901726022522179,0.0028033744291593
NSGA3 (random_dense),313.0,82.0,0.4049860648494324,0.0033614209229561
NSGA3 (random_dense),216.0,56.0,0.4337158523771998,0.0038100346080742
NSGA3 (random_dense),267.0,65.0,0.401582463410099,0.0029843705315568
NSGA3 (random_dense),198.0,54.0,0.4264139623182176,0.0037863064341789
NSGA3 (random_dense),280.0,73.0,0.4065666160081054,0.0033136424721352
NSGA3 (random_dense),164.0,44.0,0.4246994464625497,0.0036359640678141
NSGA3 (random_dense),186.0,45.0,0.4368041256768092,0.0039637104419913
NSGA3 (random_dense),286.0,74.0,0.4156995486782721,0.0033793027472333
NSGA3 (random_dense),228.0,62.0,0.4350659450043548,0.0041680359538918
NSGA3 (random_dense),302.0,76.0,0.4014988727631393,0.0029796910738532
NSGA3 (random_dense),269.0,72.0,0.4228822273194653,0.0037304153505594
NSGA3 (random_dense),187.0,46.0,0.4051133993249137,0.0029326876084239
NSGA3 (random_dense),281.0,61.0,0.3582822240730925,0.0020290847753897
NSGA3 (random_dense),286.0,70.0,0.369683950800972,0.0023444475061939
NSGA3 (random_dense),317.0,74.0,0.3580134013468465,0.0021088887108925
NSGA3 (random_dense),251.0,65.0,0.4291945692407674,0.0037718562319621
NSGA3 (random_dense),269.0,62.0,0.3830413403991669,0.0025558338850833
NSGA3 (random_dense),197.0,51.0,0.4042328185189185,0.0032091103554139
NSGA3 (random_dense),237.0,54.0,0.3861395397552143,0.0025274810825196
NSGA3 (random_dense),202.0,53.0,0.4394047117477705,0.0042452531408254
NSGA3 (random_dense),185.0,43.0,0.385149511213341,0.0023936556688703
NSGA3 (random_dense),219.0,52.0,0.4229047248939409,0.0035278143830869
NSGA3 (random_dense),237.0,62.0,0.4170818744950175,0.0034301099987079
NSGA3 (random_dense),322.0,81.0,0.3943576274172944,0.0029858238791822
NSGA3 (random_dense),362.0,86.0,0.3635143607225422,0.0025431905941201
NSGA3 (random_dense),242.0,65.0,0.4307997772697966,0.0042160865323492
NSGA3 (random_dense),360.0,88.0,0.3795828408195429,0.0030381717338437
NSGA3 (random_dense),265.0,68.0,0.3891810517864311,0.0029061609617451
NSGA3 (random_dense),251.0,57.0,0.3622637111129949,0.0020478564889187
NSGA3 (random_dense),214.0,48.0,0.3647262543911977,0.0020787729016427
NSGA3 (random_dense),273.0,67.0,0.3667062842594757,0.0023341519500101
NSGA3 (random_dense),241.0,61.0,0.4280075630499397,0.0038015459207149
NSGA3 (random_dense),289.0,76.0,0.4136727281651083,0.0036167170439669
NSGA3 (random_dense),302.0,77.0,0.4005536376872857,0.0034112969175359
NSGA3 (random_dense),183.0,44.0,0.3920425919466728,0.0025460079238541
NSGA3 (random_dense),206.0,49.0,0.3846097569372719,0.0024181915960799
NSGA3 (random_dense),169.0,44.0,0.4181512023165051,0.0032898458607944
NSGA3 (random_dense),318.0,79.0,0.3655074936437842,0.0024861567422118
NSGA3 (random_dense),221.0,58.0,0.3920044286126889,0.0027010510221162
NSGA3 (random_dense),305.0,78.0,0.3863707708405999,0.002905220952804
NSGA3 (random_dense),217.0,60.0,0.4307489296336242,0.0041021827696739
NSGA3 (random_dense),185.0,46.0,0.4308318957255127,0.0038037057342907
NSGA3 (random_dense),215.0,58.0,0.4231527296717797,0.0037354377087477
NSGA3 (random_dense),186.0,50.0,0.4212136810798444,0.0036380717458437
NSGA3 (random_dense),179.0,43.0,0.4028091445778359,0.0028770781198221
NSGA3 (random_dense),350.0,81.0,0.3763981762917933,0.0025879821417023
NSGA3 (random_dense),285.0,69.0,0.399648500684335,0.002990201894795
NSGA3 (random_dense),302.0,68.0,0.3578595415903433,0.0020620216351802
NSGA3 (random_dense),186.0,45.0,0.3929878746282315,0.0027454097195692
NSGA3 (random_dense),186.0,49.0,0.4100701593838176,0.0032408509467032
NSGA3 (random_dense),245.0,61.0,0.4020335793892025,0.0029445177460617
NSGA3 (random_dense),256.0,68.0,0.4216602947695035,0.0037910595643412
NSGA3 (random_dense),251.0,59.0,0.3821098584385861,0.002450523646362
NSGA3 (random_dense),207.0,52.0,0.4196345975948196,0.0033307679859379
NSGA3 (random_dense),204.0,51.0,0.4306815811430955,0.0037714070472664
NSGA3 (random_dense),299.0,69.0,0.3800908465570815,0.0025350713916402
NSGA3 (random_dense),287.0,71.0,0.4123267106531247,0.0034173574817383
NSGA3 (random_dense),225.0,55.0,0.3734278959810874,0.0022695646504106
NSGA3 (random_dense),337.0,84.0,0.3946245554222699,0.0033088645814134
NSGA3 (random_dense),215.0,56.0,0.4092198581560283,0.00322857372377
NSGA3 (random_dense),202.0,49.0,0.4033819605364792,0.0029410984591914
NSGA3 (random_dense),256.0,65.0,0.4047990082003546,0.0033943143914351
NSGA3 (random_dense),374.0,75.0,0.343511776083741,0.0023835397200822
NSGA3 (random_dense),322.0,75.0,0.3877692612660235,0.0037940090739079
NSGA3 (random_dense),307.0,63.0,0.3421350520941622,0.0023624851519417
NSGA3 (random_dense),235.0,41.0,0.359148181681002,0.0027526765097736
NSGA3 (random_dense),291.0,62.0,0.3923375009139431,0.0035473065661791
NSGA3 (random_dense),296.0,68.0,0.3870639256277554,0.0036285060130328
NSGA3 (random_dense),335.0,77.0,0.3844236265481105,0.0033219923806169
NSGA3 (random_dense),326.0,69.0,0.3643671409302528,0.0026194943289818
NSGA3 (random_dense),268.0,57.0,0.3631873875304329,0.0029804311730866
NSGA3 (random_dense),243.0,44.0,0.3446319645098211,0.0027042989816018
NSGA3 (random_dense),327.0,76.0,0.3785054330145097,0.003313866161885
NSGA3 (random_dense),288.0,61.0,0.3852873817966903,0.0033738310083669
NSGA3 (random_dense),269.0,50.0,0.363880539956234,0.0026619363741194
NSGA3 (random_dense),264.0,59.0,0.3853662959381044,0.003798166634357
NSGA3 (random_dense),306.0,62.0,0.3806726000092708,0.0030493985939824
NSGA3 (random_dense),314.0,68.0,0.3923437005917694,0.0037745343671345
NSGA3 (random_dense),242.0,47.0,0.3628340953050817,0.0030038738213624
NSGA3 (random_dense),318.0,70.0,0.3865722155314688,0.0033923615862543
NSGA3 (random_dense),239.0,42.0,0.3691096174960681,0.0031403068952966
NSGA3 (random_dense),262.0,57.0,0.3745601212711818,0.0034392616811242
NSGA3 (random_dense),364.0,77.0,0.3594785090795729,0.0026931876865207
NSGA3 (random_dense),300.0,56.0,0.3481708037825059,0.002315655223231
NSGA3 (random_dense),331.0,74.0,0.3649670030640012,0.0029210847763839
NSGA3 (random_dense),272.0,60.0,0.3941352471839799,0.0041468341025831
NSGA3 (random_dense),336.0,69.0,0.372142540526849,0.0027594844460127
NSGA3 (random_dense),299.0,66.0,0.3639347470291041,0.0029753484330608
NSGA3 (random_dense),289.0,60.0,0.3752362021153893,0.0029121903515233
NSGA3 (random_dense),342.0,78.0,0.374642279457509,0.0030237346550747
NSGA3 (random_dense),336.0,71.0,0.3469689294157379,0.002567059274081
NSGA3 (random_dense),342.0,77.0,0.390003525361868,0.0036862291018946
NSGA3 (random_dense),264.0,51.0,0.3494855469589512,0.0024089072473613
NSGA3 (random_dense),302.0,66.0,0.3504532431543845,0.0026287611675416
NSGA3 (random_dense),331.0,66.0,0.3467329819373915,0.0023362467743005
NSGA3 (random_dense),352.0,82.0,0.3869202329142489,0.0036460944972693
NSGA3 (random_dense),287.0,58.0,0.3625299626856451,0.00266153979421
NSGA3 (random_dense),265.0,49.0,0.3749665462331058,0.0030797384590502
NSGA3 (random_dense),355.0,82.0,0.3745355109379682,0.0033449065519986
NSGA3 (random_dense),247.0,48.0,0.3839011399201769,0.0038265179328049
NSGA3 (random_dense),369.0,83.0,0.3649911587768359,0.0029100845403181
NSGA3 (random_dense),272.0,57.0,0.3474003963287442,0.0026231704792411
NSGA3 (random_dense),380.0,84.0,0.3600527248973497,0.0027281663621452
NSGA3 (random_dense),316.0,62.0,0.3588349492773139,0.002446491076268
NSGA3 (random_dense),283.0,55.0,0.3819136405784026,0.0031234809834996
NSGA3 (random_dense),371.0,84.0,0.3703786010590507,0.0029708475126054
NSGA3 (random_dense),317.0,62.0,0.3706400877016355,0.0027346942181668
NSGA3 (random_dense),312.0,73.0,0.3918581787597745,0.0039240716837292
NSGA3 (random_dense),314.0,68.0,0.3764511903148574,0.0030090941687241
NSGA3 (random_dense),289.0,66.0,0.3758221060639525,0.0032596348474419
NSGA3 (random_dense),260.0,51.0,0.3840118657937806,0.003355040419025
NSGA3 (random_dense),290.0,53.0,0.3699254096356077,0.0027006496845888
NSGA3 (random_dense),362.0,82.0,0.3791950746444104,0.003341141394029
NSGA3 (random_dense),239.0,47.0,0.3726520074779667,0.0033977176894879
NSGA3 (random_dense),291.0,66.0,0.3965812434500743,0.0040285508101001
NSGA3 (random_dense),242.0,45.0,0.3802495457476115,0.0034227349964161
NSGA3 (random_dense),313.0,77.0,0.3891192531665647,0.0035230811151068
NSGA3 (random_dense),267.0,64.0,0.4082264191037798,0.0043811279238021
NSGA3 (random_dense),340.0,77.0,0.3877190237797246,0.0033208579097098
NSGA3 (random_dense),319.0,76.0,0.3660708330554258,0.0027419596763378
NSGA3 (random_dense),304.0,73.0,0.4067545026129153,0.0040643720009048
NSGA3 (random_dense),256.0,57.0,0.3977829953457447,0.0036270375954757
NSGA3 (random_dense),343.0,82.0,0.3743926141885325,0.0031745180252989
NSGA3 (random_dense),280.0,66.0,0.3898366261398176,0.0031367731352953
NSGA3 (random_dense),311.0,77.0,0.3992981916033842,0.0039453039618957
NSGA3 (random_dense),267.0,62.0,0.3631796690307328,0.0026832135632203
NSGA3 (random_dense),323.0,69.0,0.355565070373054,0.0024309161118176
NSGA3 (random_dense),237.0,55.0,0.3861881676990753,0.0036004439320542
NSGA3 (random_dense),279.0,57.0,0.3830931137039579,0.0029144306027112
NSGA3 (random_dense),242.0,57.0,0.3990167633784655,0.003963047155969
NSGA3 (random_dense),257.0,57.0,0.387128487457571,0.00321451557445
NSGA3 (random_dense),285.0,63.0,0.3743529924101033,0.0028081637818736
NSGA3 (random_dense),285.0,70.0,0.3881392310563643,0.0034961749614732
NSGA3 (random_dense),355.0,84.0,0.3835555888522625,0.0032874071702128
NSGA3 (random_dense),262.0,64.0,0.3984793730713009,0.004028559173319
NSGA3 (random_dense),352.0,81.0,0.3612437540296583,0.0026897390314555
NSGA3 (random_dense),258.0,58.0,0.405052504260817,0.0040086998048218
NSGA3 (random_dense),302.0,67.0,0.3952491663144051,0.0032839008333521
NSGA3 (random_dense),286.0,70.0,0.3773527004909983,0.0031362868354295
NSGA3 (random_dense),313.0,76.0,0.3776567421204088,0.0031666811763757
NSGA3 (random_dense),353.0,82.0,0.375600225021598,0.002901469312432
NSGA3 (random_dense),302.0,65.0,0.3842967685876661,0.0029501635336447
NSGA3 (random_dense),293.0,63.0,0.3584011086098806,0.0024676021763235
NSGA3 (random_dense),261.0,57.0,0.3604385750387218,0.0025723645154472
NSGA3 (random_dense),306.0,71.0,0.3889004774486627,0.0031550799418958
NSGA3 (random_dense),329.0,81.0,0.388311345362047,0.0034370618224206
NSGA3 (random_dense),330.0,77.0,0.3964189770040834,0.0035749153673609
NSGA3 (random_dense),309.0,71.0,0.3966868645137598,0.0036227311057468
NSGA3 (random_dense),292.0,70.0,0.3670819974740115,0.0027448348578055
NSGA3 (random_dense),338.0,77.0,0.3727679508162323,0.0028452770510107
NSGA3 (random_dense),282.0,65.0,0.4068803128615261,0.0038987393066147
NSGA3 (random_dense),286.0,64.0,0.3993081386698408,0.00364652551649
NSGA3 (random_dense),246.0,56.0,0.3672230871244882,0.0029043955114795
NSGA3 (random_dense),324.0,73.0,0.393879695298135,0.0033082076409046
NSGA3 (random_dense),241.0,52.0,0.3945256172567022,0.0035692031629577
NSGA3 (random_dense),352.0,77.0,0.3558616416827853,0.0025114301524269
NSGA3 (random_dense),261.0,64.0,0.3897074807749789,0.0034256225669958
NSGA3 (random_dense),240.0,52.0,0.3869163711583924,0.0032809093773752
NSGA3 (random_dense),286.0,69.0,0.4100673262907305,0.0043087325466858
NSGA3 (random_dense),263.0,53.0,0.3939069115228001,0.0033432513921043
NSGA3 (random_dense),287.0,70.0,0.3999091852620653,0.0039556401327588
NSGA3 (random_dense),273.0,59.0,0.3933897072194944,0.0033255613102335
NSGA3 (random_dense),265.0,62.0,0.3768098487889736,0.0031682378074069
NSGA3 (random_dense),312.0,70.0,0.3755966993998909,0.0027965539940766
NSGA3 (random_dense),239.0,55.0,0.3761869788421021,0.0032037501773663
NSGA3 (random_dense),262.0,54.0,0.3713490065508094,0.0028296868013586
NSGA3 (greedy_ting),11.0,0.0,0.4538201160541586,0.0182941224978704
NSGA3 (greedy_ting),112.0,22.0,0.4187325861195542,0.0038746785576628
NSGA3 (greedy_ting),337.0,70.0,0.3623361112864869,0.0025814439142011
NSGA3 (greedy_ting),361.0,80.0,0.3562405453723896,0.0027152952475204
NSGA3 (greedy_ting),58.0,10.0,0.4645390070921986,0.0067433781535211
NSGA3 (greedy_ting),8.0,0.0,0.5085328014184397,0.0286699882857692
NSGA3 (greedy_ting),128.0,25.0,0.3704427083333333,0.0029757975404707
NSGA3 (greedy_ting),8.0,0.0,0.4601063829787234,0.0268327014486195
NSGA3 (greedy_ting),222.0,48.0,0.335789246693502,0.0022262719546195
NSGA3 (greedy_ting),17.0,0.0,0.2633500208594076,0.0085505187526684
NSGA3 (greedy_ting),15.0,1.0,0.5082151300236407,0.0150625352793564
NSGA3 (greedy_ting),72.0,10.0,0.3687820133963751,0.0036888793818493
NSGA3 (greedy_ting),22.0,3.0,0.5025789813023855,0.0102799674592753
NSGA3 (greedy_ting),162.0,30.0,0.3177589528062341,0.0021836602405176
NSGA3 (greedy_ting),15.0,0.0,0.4056146572104018,0.0125413676653868
NSGA3 (greedy_ting),10.0,0.0,0.5089539007092199,0.0229428773074794
NSGA3 (greedy_ting),12.0,0.0,0.3305998817966903,0.0136536295035321
NSGA3 (greedy_ting),264.0,55.0,0.3656881313131313,0.0026997698218823
NSGA3 (greedy_ting),33.0,3.0,0.3130775843541801,0.0047053354742628
NSGA3 (greedy_ting),115.0,29.0,0.4339269195189639,0.0047961547364664
NSGA3 (greedy_ting),9.0,0.0,0.4136130811662726,0.0214971111291195
NSGA3 (greedy_ting),30.0,3.0,0.4728723404255319,0.0081293383129621
NSGA3 (greedy_ting),285.0,64.0,0.352575587905935,0.0024535177519537
NSGA3 (greedy_ting),196.0,41.0,0.3808619192357794,0.0030493208984335
NSGA3 (greedy_ting),61.0,11.0,0.4315631903267062,0.0064717014553578
NSGA3 (greedy_ting),22.0,1.0,0.3584784010315925,0.0079081589174598
NSGA3 (greedy_ting),29.0,3.0,0.4291085840058694,0.0073583472299302
NSGA3 (greedy_ting),19.0,2.0,0.4728443449048152,0.0109421051795579
NSGA3 (greedy_ting),91.0,12.0,0.3065914581872028,0.002744435048331
NSGA3 (greedy_ting),86.0,15.0,0.3638256638627742,0.0032701431107028
NSGA3 (greedy_ting),310.0,68.0,0.3667839167238618,0.0026662119629354
NSGA3 (greedy_ting),272.0,64.0,0.3591012202753441,0.0026635676244649
NSGA3 (greedy_ting),142.0,32.0,0.4318062631105783,0.0047539261960554
NSGA3 (greedy_ting),350.0,76.0,0.3519706180344478,0.0023987219620004
NSGA3 (greedy_ting),237.0,55.0,0.386435048029446,0.0031484554430915
NSGA3 (greedy_ting),11.0,0.0,0.407317859445519,0.0179031923831092
NSGA3 (greedy_ting),58.0,11.0,0.4671985815602836,0.0065117074641082
NSGA3 (greedy_ting),162.0,35.0,0.4158239208475615,0.0038046850822675
NSGA3 (greedy_ting),15.0,1.0,0.5067966903073287,0.015730006734515
NSGA3 (greedy_ting),168.0,34.0,0.3263625042215468,0.0020912982938945
NSGA3 (greedy_ting),27.0,1.0,0.2760047281323877,0.0042142336407799
NSGA3 (greedy_ting),10.0,0.0,0.5095744680851064,0.0240572657311001
NSGA3 (greedy_ting),33.0,6.0,0.4703954437996991,0.0072415000335559
NSGA3 (greedy_ting),20.0,1.0,0.3445035460992908,0.0076470939590563
NSGA3 (greedy_ting),23.0,4.0,0.5,0.0101321910737508
NSGA3 (greedy_ting),19.0,2.0,0.4643990294886151,0.011202856354729
NSGA3 (greedy_ting),232.0,52.0,0.3541552029836146,0.0023708849773563
NSGA3 (greedy_ting),146.0,27.0,0.3688671912950549,0.0030556807138333
NSGA3 (greedy_ting),197.0,42.0,0.3844862656154372,0.0029488150770824
NSGA3 (greedy_ting),16.0,0.0,0.2478945035460993,0.0071016174165975
NSGA3 (greedy_ting),11.0,0.0,0.4606705351386202,0.0188359374642761
NSGA3 (greedy_ting),11.0,0.0,0.5101547388781431,0.0297310058900044
NSGA3 (greedy_ting),36.0,6.0,0.3796050039401103,0.0048437357126367
NSGA3 (greedy_ting),89.0,10.0,0.2798529763327755,0.0024214322623663
NSGA3 (greedy_ting),14.0,0.0,0.397289766970618,0.0132782241838942
NSGA3 (greedy_ting),28.0,3.0,0.4198011651469098,0.0070096272037372
NSGA3 (greedy_ting),121.0,31.0,0.4315177891096653,0.0041966278119066
NSGA3 (greedy_ting),13.0,0.0,0.3400163666121113,0.0122372904283445
NSGA3 (greedy_ting),69.0,13.0,0.4221656902045431,0.0059222879969044
NSGA3 (greedy_ting),94.0,18.0,0.3723404255319149,0.0038322433372181
NSGA3 (greedy_ting),268.0,51.0,0.3641929977770721,0.0029539043672172
NSGA3 (greedy_ting),60.0,11.0,0.4803339243498818,0.0118174909373969
NSGA3 (greedy_ting),29.0,3.0,0.5034238200048912,0.0224813412694952
NSGA3 (greedy_ting),386.0,65.0,0.3499660088928085,0.0028279561470901
NSGA3 (greedy_ting),172.0,37.0,0.4182593188190665,0.0060948887334055
NSGA3 (greedy_ting),398.0,80.0,0.3488564275277095,0.0027552644039257
NSGA3 (greedy_ting),54.0,9.0,0.3835697399527187,0.0046487635381134
NSGA3 (greedy_ting),75.0,16.0,0.4524231678486997,0.0073988563899647
