config,GD+
UNSGA3-greedy_multi-UX,0.05585187472659705
UNSGA3-greedy_multi-HUX,0.04857085446304195
UNSGA3-greedy_multi-HUX,0.04286337423229577
UNSGA3-greedy_multi-HUX,0.05025294684391159
UNSGA3-greedy_multi-HUX,0.05847647279903336
UNSGA3-greedy_multi-HUX,0.041713489850396135
UNSGA3-greedy_multi-1P,0.03792313921726421
UNSGA3-greedy_multi-1P,0.03249192940110009
UNSGA3-greedy_multi-1P,0.041385601276201785
UNSGA3-greedy_multi-1P,0.033629939186243504
UNSGA3-greedy_multi-1P,0.0411507023702268
UNSGA3-greedy_multi-2P,0.04024771963693272
UNSGA3-greedy_multi-2P,0.046042746939227296
UNSGA3-greedy_multi-2P,0.042545966793788026
UNSGA3-greedy_multi-2P,0.040706290749476126
UNSGA3-greedy_multi-2P,0.034167060681694617
AGEMOEA2-random_dense-UX,0.7515073498265725
AGEMOEA2-random_dense-UX,0.7299672937181522
AGEMOEA2-random_dense-UX,0.7101087206410976
AGEMOEA2-random_dense-UX,0.7642924116536987
AGEMOEA2-random_dense-UX,0.7867146960223727
AGEMOEA2-random_dense-HUX,0.7713270737987923
AGEMOEA2-random_dense-HUX,0.8109249231062997
AGEMOEA2-random_dense-HUX,0.7929582279654847
AGEMOEA2-random_dense-HUX,0.7279122502046164
AGEMOEA2-random_dense-HUX,0.8412954236456394
AGEMOEA2-random_dense-1P,0.7629059321353617
AGEMOEA2-random_dense-1P,0.77737324765508
AGEMOEA2-random_dense-1P,0.7327719793238958
AGEMOEA2-random_dense-1P,0.7413219176060297
AGEMOEA2-random_dense-1P,0.8161387009282831
AGEMOEA2-random_dense-2P,0.7071609438115672
AGEMOEA2-random_dense-2P,0.7570080953986248
AGEMOEA2-random_dense-2P,0.7570389693702654
AGEMOEA2-random_dense-2P,0.7472333564473125
AGEMOEA2-random_dense-2P,0.7650903220224736
AGEMOEA2-greedy_ting-UX,0.5555294585903701
AGEMOEA2-greedy_ting-UX,0.5448885620182496
AGEMOEA2-greedy_ting-UX,0.4765109215468308
AGEMOEA2-greedy_ting-UX,0.4652917342477652
