algorithm,init,run,seed,elapsed_sec,n_solutions_final_front,n_infeasible_final_front,Range,SumMin,MinSum,Hypervolume,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,avg_h_norm
MOEAD_WS,random_dense,2,1752991716,686.0874848365784,33,159,0.43244919923544023,0.3648633927075604,0.38452926924790143,0.6538766278297261,0.1794871794871795,0.16900051441707747,74.36253492370514,0.096324527103245
MOEAD_WS,random_dense,3,994524839,669.115243434906,20,180,0.4419150501408694,0.445807382212138,0.4618223018986352,0.5876265846928022,0.17164179104477612,0.16406966543708568,88.02367021276595,0.1140202982030647
MOEAD_WS,random_dense,4,406270559,650.8766710758209,14,186,0.41497536451841305,0.43862482287695714,0.45397256783131235,0.5948332661516385,0.17870722433460076,0.17152748987790825,91.0024062816616,0.1178787646135513
MOEAD_WS,random_dense,5,1931349956,619.8365375995636,18,181,0.47610781902256455,0.433999461962995,0.4517725979489411,0.5982941422982536,0.17358490566037735,0.16260628455222192,86.75891449960598,0.11238201360052588
MOEAD_WS,greedy_pure,1,1858480535,607.1479778289795,78,121,1.128599270167086,0.1647455594169084,0.22836446893571102,0.8214233726919693,0.175,0.11111798648651067,18.953071012911437,0.0245506101203516
MOEAD_WS,greedy_pure,2,1627382878,615.0094065666199,61,138,1.1089876551846065,0.17083057086605644,0.23131280460461795,0.8168400660030715,0.16279069767441862,0.11110973836522192,16.884199511684685,0.021870724756068244
MOEAD_WS,greedy_pure,3,868916001,565.0150582790375,72,126,1.1428864668712948,0.15132158184391584,0.21542650620219525,0.8397791084355898,0.1951219512195122,0.12713728032901572,19.031151497241925,0.02465175064409576
MOEAD_WS,greedy_pure,4,280661721,596.5518262386322,66,134,1.1795705696845433,0.11472317400319762,0.18921027320797654,0.8724572543328059,0.22916666666666666,0.16294595723853297,20.048100687728347,0.02596904234161703
MOEAD_WS,greedy_pure,5,1805741118,588.7398455142975,69,131,1.104178962666998,0.17049503956037904,0.22621836641255794,0.8233549412770198,0.1891891891891892,0.1275648991298039,17.219871004214205,0.022305532388878505
MOEAD_WS,greedy_hybrid,1,1903712306,567.9094524383545,93,107,1.8795849240115472,0.026154236518637214,0.17089851120524005,0.9441684797010418,0.2717391304347826,0.21106676065520105,30.918287195912452,0.0400495948133581
MOEAD_WS,greedy_hybrid,2,1672614649,412.3879597187042,87,111,1.8721229757820368,0.026711576865168216,0.17004944683860218,0.944292875673186,0.27631578947368424,0.20988468120136658,30.03845683541208,0.0389099181805856
MOEAD_WS,greedy_hybrid,3,914147772,388.1290624141693,92,108,1.9443351653518928,0.024611031116291135,0.16908103817161027,0.943704827915295,0.27586206896551724,0.2122528750848926,31.11334027135369,0.040302254237504775
MOEAD_WS,greedy_hybrid,4,325893492,306.50159907341003,95,103,1.9073450174774167,0.02627823670931512,0.17141770921748023,0.9436157653326049,0.2727272727272727,0.20984702164979438,30.92841545352744,0.040062714318040725
MOEAD_WS,greedy_hybrid,5,1850972889,282.1874158382416,96,103,1.9720385335374049,0.02694692023566199,0.16723105461815638,0.9416465259570428,0.2835820895522388,0.21612426249652392,30.761774157801423,0.03984685771735936
