Configuración,Compacidad,Tolerancia,Disimilitud,Balance
NSGA2 (greedy_ting),319.0,69.0,125.72074468085108,449.9494987362304
NSGA2 (greedy_ting),126.0,27.0,54.78102836879432,98.00612943891146
NSGA2 (greedy_ting),331.0,68.0,128.0372340425532,423.6014505055083
NSGA2 (greedy_ting),357.0,71.0,137.62056737588654,501.22482521
NSGA2 (greedy_ting),58.0,5.0,26.01152482269504,47.94933526356834
NSGA2 (greedy_ting),131.0,25.0,58.2136524822695,125.42155119838029
NSGA2 (greedy_ting),205.0,41.0,83.3732269503546,200.09917682083363
NSGA2 (greedy_ting),198.0,35.0,82.36258865248227,200.66906138398247
NSGA2 (greedy_ting),228.0,42.0,93.76950354609929,290.37240329963254
NSGA2 (greedy_ting),240.0,50.0,95.95744680851064,235.50882752376668
NSGA2 (greedy_ting),328.0,68.0,128.2154255319149,424.1654712728229
NSGA2 (greedy_ting),60.0,7.0,25.87854609929078,34.08010710603091
NSGA2 (greedy_ting),25.0,1.0,10.77659574468085,12.12384940395366
NSGA2 (greedy_ting),379.0,81.0,144.97517730496455,532.2759795784912
NSGA2 (greedy_ting),128.0,23.0,56.729609929078016,138.3036622591923
NSGA2 (greedy_ting),465.0,96.0,169.79432624113474,722.8442231276097
NSGA2 (greedy_ting),124.0,25.0,54.969858156028366,109.68348863236264
NSGA2 (greedy_ting),134.0,27.0,58.305851063829785,105.68925654519391
NSGA2 (greedy_ting),310.0,64.0,122.08865248226952,373.7971052763941
NSGA2 (greedy_ting),196.0,38.0,80.89450354609929,201.24153007268237
NSGA2 (greedy_ting),105.0,21.0,44.90248226950354,72.96921369649398
NSGA2 (greedy_ting),85.0,13.0,37.00265957446808,54.5008794514864
NSGA2 (greedy_ting),88.0,14.0,38.09663120567376,54.557151771792185
NSGA2 (greedy_ting),270.0,49.0,107.71897163120568,345.64354078642896
NSGA2 (greedy_ting),78.0,15.0,34.487588652482266,50.4289239726371
NSGA2 (greedy_ting),403.0,80.0,149.59663120567376,496.5988184384596
NSGA2 (greedy_ting),319.0,67.0,124.11436170212764,381.8335526067598
NSGA2 (greedy_ting),83.0,11.0,36.69237588652482,62.392069532468206
NSGA2 (greedy_ting),123.0,21.0,52.222517730496456,95.94959933479213
NSGA2 (greedy_ting),62.0,8.0,26.838652482269502,35.126449248025764
NSGA2 (greedy_ting),234.0,42.0,96.36702127659576,298.8617492832354
NSGA2 (greedy_ting),223.0,40.0,90.4290780141844,225.16340978824007
NSGA2 (greedy_ting),141.0,27.0,61.09574468085106,118.63267692772004
NSGA2 (greedy_ting),381.0,79.0,144.6622340425532,508.1137510374226
NSGA2 (greedy_ting),352.0,69.0,135.21099290780143,453.5334961772548
NSGA2 (greedy_multi),70.0,17.0,33.6968085106383,37.26977704843815
NSGA2 (greedy_multi),14.0,1.0,7.065602836879433,3.5808026507720943
NSGA2 (greedy_multi),7.0,1.0,3.381205673758865,1.5816325889039693
NSGA2 (greedy_multi),21.0,4.0,10.400709219858156,4.644396660127769
NSGA2 (greedy_multi),64.0,16.0,31.56028368794326,31.398848146471494
NSGA2 (greedy_multi),29.0,8.0,14.507978723404255,6.911283857703317
NSGA2 (greedy_multi),56.0,15.0,27.495567375886523,23.70920020999947
NSGA2 (greedy_multi),23.0,5.0,11.4468085106383,5.140787686736084
NSGA2 (greedy_multi),44.0,10.0,22.09042553191489,16.566291308284356
NSGA2 (greedy_multi),42.0,11.0,20.95744680851064,13.629394899652873
NSGA2 (greedy_multi),64.0,16.0,31.18794326241135,29.996592223731167
NSGA2 (greedy_multi),36.0,9.0,18.18882978723404,11.594662460389328
NSGA2 (greedy_multi),49.0,12.0,24.31117021276596,18.044130545495666
NSGA2 (greedy_multi),34.0,7.0,17.19503546099291,10.837847693777986
NSGA2 (greedy_multi),53.0,14.0,26.07890070921986,20.748207302198004
NSGA2 (greedy_multi),50.0,13.0,24.89804964539007,20.267088394698284
NSGA2 (greedy_multi),23.0,5.0,11.593971631205674,5.377694155223557
NSGA2 (greedy_multi),42.0,10.0,21.0186170212766,14.333873264674825
NSGA2 (greedy_multi),52.0,14.0,25.66578014184397,19.7526587885418
NSGA2 (greedy_multi),15.0,2.0,7.61968085106383,4.049506281122706
NSGA2 (greedy_multi),59.0,15.0,29.32801418439716,29.012974070720748
NSGA2 (greedy_multi),51.0,12.0,25.270390070921987,20.246924670539777
NSGA2 (greedy_multi),17.0,3.0,8.445035460992909,3.823220034203516
NSGA2 (greedy_multi),63.0,17.0,30.9104609929078,30.312018227201783
NSGA2 (greedy_multi),36.0,8.0,18.011524822695037,10.796852994064745
NSGA2 (greedy_multi),12.0,1.0,6.078900709219858,3.1950158128363277
NSGA2 (greedy_multi),50.0,13.0,24.88741134751773,19.39955783788537
NSGA2 (greedy_multi),21.0,3.0,10.657801418439716,5.113396584678837
NSGA2 (greedy_multi),36.0,6.0,18.07801418439716,10.9336300990896
NSGA2 (greedy_multi),33.0,7.0,16.659574468085108,10.302550173532518
NSGA2 (greedy_multi),29.0,6.0,14.64982269503546,7.371170181328922
NSGA2 (greedy_multi),50.0,11.0,24.84131205673759,19.390598278507078
NSGA2 (greedy_multi),23.0,4.0,11.66400709219858,6.191186780091531
NSGA2 (greedy_multi),69.0,17.0,33.50620567375886,36.577975674010105
NSGA2 (greedy_multi),12.0,2.0,6.077127659574468,2.709476856043453
NSGA2 (greedy_multi),36.0,9.0,17.61968085106383,10.489222593179434
NSGA2 (greedy_multi),68.0,17.0,33.052304964539005,34.94495922614557
NSGA2 (greedy_multi),65.0,17.0,31.8936170212766,31.94258337105781
NSGA2 (greedy_multi),69.0,17.0,33.24290780141844,35.6324851617122
NSGA2 (greedy_multi),30.0,8.0,15.015070921985815,7.670872158090641
NSGA2 (greedy_multi),41.0,11.0,20.40691489361702,12.81225714878528
NSGA2 (greedy_multi),45.0,11.0,22.58510638297872,16.842047683718132
NSGA2 (greedy_multi),8.0,1.0,4.00177304964539,1.7907769981389257
NSGA2 (greedy_multi),58.0,15.0,28.84042553191489,26.375245208993448
NSGA2 (greedy_multi),45.0,11.0,22.354609929078013,14.92035108897946
NSGA2 (greedy_multi),16.0,2.0,7.87677304964539,3.338538522961644
NSGA2 (greedy_multi),27.0,5.0,13.682624113475176,8.448917936723502
NSGA2 (greedy_multi),54.0,14.0,26.93971631205674,24.28359991952116
NSGA2 (greedy_multi),20.0,4.0,9.999113475177303,4.3785453133645325
NSGA2 (greedy_multi),19.0,2.0,9.654255319148936,4.933652105024924
NSGA2 (greedy_multi),66.0,16.0,32.52127659574468,33.94812886675719
NSGA2 (greedy_multi),43.0,11.0,21.420212765957448,13.79859853629094
NSGA2 (greedy_multi),22.0,4.0,10.974290780141844,4.954126270056837
NSGA2 (greedy_multi),52.0,14.0,25.86436170212766,22.9807157273276
NSGA2 (greedy_multi),46.0,10.0,23.127659574468087,18.77448317489061
NSGA2 (greedy_multi),40.0,10.0,20.12854609929078,14.13861774432872
NSGA2 (greedy_multi),19.0,3.0,9.31826241134752,3.9917941439062696
NSGA2 (greedy_multi),61.0,16.0,29.95212765957447,27.95515504753282
NSGA2 (greedy_multi),32.0,7.0,16.14804964539007,9.931095486897082
NSGA2 (greedy_multi),32.0,8.0,16.002659574468087,8.332439735174292
NSGA2 (greedy_multi),8.0,1.0,3.595744680851064,1.762109551833399
NSGA2 (greedy_multi),26.0,6.0,12.3927304964539,5.834237934460008
NSGA2 (greedy_multi),9.0,1.0,4.180851063829787,1.8928248076052667
NSGA2 (greedy_multi),24.0,5.0,11.932624113475176,5.328793823248341
NSGA2 (greedy_multi),21.0,4.0,10.6604609929078,5.506167163372068
NSGA2 (greedy_multi),16.0,2.0,8.120567375886525,3.510286202907307
NSGA2 (greedy_multi),65.0,17.0,31.95035460992908,32.19257079623756
NSGA2 (greedy_multi),24.0,3.0,12.113475177304965,5.639605653639187
NSGA2 (greedy_multi),48.0,11.0,24.07890070921986,19.109909429857566
NSGA2 (greedy_multi),66.0,17.0,32.087765957446805,32.34247444167802
NSGA2 (greedy_multi),58.0,15.0,28.55496453900709,24.83385833207585
NSGA2 (greedy_multi),11.0,1.0,5.414893617021277,2.3278632865550013
NSGA2 (greedy_multi),55.0,14.0,27.349290780141843,24.5943080076455
NSGA2 (greedy_multi),33.0,8.0,16.393617021276597,8.969179115738632
NSGA2 (greedy_multi),25.0,6.0,12.6604609929078,6.577089149187678
NSGA2 (greedy_multi),14.0,1.0,6.859929078014185,2.930734746743149
NSGA2 (greedy_multi),43.0,11.0,21.52659574468085,14.534753659272509
NSGA2 (greedy_multi),67.0,17.0,32.715425531914896,33.82061311679491
NSGA2 (greedy_multi),59.0,14.0,29.259751773049647,26.64263539937633
NSGA2 (greedy_multi),69.0,17.0,33.35992907801418,35.845628363764405
NSGA2 (greedy_multi),62.0,16.0,30.627659574468087,29.928738494039585
NSGA2 (greedy_multi),39.0,9.0,19.61613475177305,13.029065910919993
NSGA2 (greedy_multi),56.0,15.0,27.854609929078013,25.1809893868517
NSGA2 (greedy_multi),63.0,16.0,30.87677304964539,29.43251015416732
NSGA2 (greedy_multi),37.0,9.0,18.44503546099291,11.05017038881348
NSGA2 (greedy_multi),68.0,16.0,32.73581560283688,34.40538390926013
NSGA2 (greedy_multi),57.0,15.0,28.41755319148936,26.26447911951112
NSGA2 (greedy_multi),40.0,10.0,20.08244680851064,13.485223800362158
NSGA2 (greedy_multi),9.0,1.0,4.405141843971631,1.9626331359086495
NSGA2 (greedy_multi),20.0,3.0,10.141843971631204,5.774206528846636
NSGA2 (greedy_multi),62.0,16.0,30.60017730496454,29.03606379835013
NSGA2 (greedy_multi),13.0,2.0,6.601950354609929,3.083577756400626
NSGA2 (greedy_multi),53.0,14.0,26.27304964539007,21.36161410391819
NSGA2 (greedy_multi),46.0,11.0,23.023936170212767,17.88683840727328
NSGA2 (greedy_multi),10.0,1.0,4.691489361702128,2.1211332427946354
NSGA2 (greedy_multi),41.0,10.0,20.60904255319149,13.546620359891389
NSGA2 (greedy_multi),7.0,1.0,3.5620567375886525,1.6309007343695057
NSGA2 (greedy_multi),39.0,10.0,19.513297872340427,12.070745152406737
NSGA2 (greedy_multi),12.0,1.0,6.102836879432624,3.2802047180725284
NSGA2 (greedy_multi),60.0,14.0,29.62677304964539,27.483928593883505
NSGA2 (greedy_multi),38.0,10.0,19.10195035460993,12.096875628740952
NSGA2 (greedy_multi),35.0,8.0,17.597517730496453,11.18197965394091
NSGA2 (greedy_multi),30.0,7.0,15.138297872340424,8.7858382375132
NSGA2 (greedy_multi),27.0,6.0,13.62322695035461,6.715311572607022
NSGA2 (greedy_multi),31.0,7.0,15.702127659574469,9.680775614908702
NSGA2 (greedy_multi),58.0,15.0,28.65070921985816,25.675868291333423
NSGA2 (greedy_multi),67.0,17.0,32.741134751773046,34.422350485387994
NSGA2 (greedy_multi),25.0,5.0,12.584219858156027,5.707446022584387
NSGA2 (greedy_multi),57.0,14.0,28.00354609929078,24.053178914541583
NSGA2 (greedy_multi),10.0,1.0,4.687943262411348,2.083471656355303
NSGA2 (greedy_multi),60.0,15.0,29.63209219858156,27.78928923972633
NSGA2 (greedy_multi),47.0,11.0,23.41400709219858,17.42168323399222
NSGA2 (greedy_multi),44.0,11.0,21.930851063829788,15.147700694130164
NSGA2 (greedy_multi),61.0,16.0,30.25709219858156,29.19276884965545
NSGA2 (greedy_multi),31.0,7.0,15.50709219858156,8.05846033901715
NSGA2 (greedy_multi),28.0,6.0,14.157801418439716,7.560205095317135
NSGA2 (greedy_multi),48.0,13.0,23.888297872340427,17.423692847442418
NSGA2 (greedy_multi),40.0,10.0,19.88386524822695,12.340236123685994
NSGA2 (greedy_multi),67.0,17.0,32.8581560283688,34.64654695437852
NSGA2 (greedy_multi),34.0,8.0,17.17464539007092,10.51293870403904
NSGA2 (greedy_multi),28.0,6.0,14.13741134751773,7.29938053292088
NSGA2 (greedy_multi),51.0,12.0,25.218971631205672,20.183434403450565
NSGA2 (greedy_multi),33.0,8.0,16.56382978723404,9.689188169609182
NSGA2 (greedy_multi),37.0,7.0,18.54078014184397,11.98769868215888
NSGA2 (greedy_multi),37.0,9.0,18.65868794326241,13.136165654393702
NSGA2 (greedy_multi),48.0,14.0,23.68351063829787,17.693274200241433
NSGA2 (greedy_multi),62.0,15.0,30.37677304964539,28.084105898848247
NSGA2 (greedy_multi),54.0,14.0,26.86613475177305,23.1212644924803
NSGA2 (greedy_multi),22.0,4.0,11.122340425531917,5.346734947940225
NSGA2 (greedy_multi),49.0,13.0,24.46719858156028,19.734739669785416
NSGA2 (greedy_multi),61.0,17.0,29.913120567375888,27.6449342336904
NSGA2 (greedy_multi),60.0,16.0,29.474290780141843,26.740473787787277
NSGA2 (greedy_multi),54.0,14.0,26.824468085106385,22.185500603591297
NSGA2 (greedy_multi),18.0,3.0,9.062943262411348,4.131676443589354
NSGA2 (greedy_multi),47.0,13.0,23.41223404255319,16.84868011543687
NSGA2 (greedy_multi),66.0,17.0,32.40425531914894,33.26920175041495
NSGA2 (greedy_multi),55.0,14.0,27.291666666666668,23.997377364066075
NSGA2 (greedy_multi),49.0,13.0,24.41578014184397,18.485814816910587
NSGA2 (greedy_multi),67.0,17.0,32.541666666666664,33.60996601654842
NSGA2 (greedy_multi),13.0,2.0,6.49290780141844,2.8386021829888013
NSGA2 (greedy_multi),18.0,3.0,9.01241134751773,3.9005551783109658
NSGA2 (greedy_multi),35.0,8.0,17.54078014184397,10.374223504853918
NSGA2 (greedy_multi),31.0,7.0,15.52836879432624,8.235010814345387
NSGA2 (greedy_multi),15.0,1.0,7.61790780141844,4.005601296463947
NSGA2 (greedy_multi),44.0,11.0,21.82801418439716,13.895952794125028
NSGA2 (greedy_multi),60.0,15.0,29.82358156028369,28.62047227880892
NSGA2 (greedy_multi),65.0,16.0,31.697695035460992,31.16659043181939
NSGA2 (greedy_multi),11.0,1.0,5.522163120567376,2.391352767717935
NSGA2 (greedy_multi),54.0,14.0,26.44148936170213,21.55331409385841
NSGA2 (greedy_multi),48.0,12.0,24.08421985815603,20.573580774357403
NSGA2 (greedy_multi),54.0,15.0,26.83599290780142,22.417250609878582
NSGA2 (greedy_multi),29.0,5.0,14.652482269503546,8.191288164579243
NSGA2 (greedy_multi),63.0,16.0,31.125886524822697,30.9345071927972
NSGA2 (greedy_multi),58.0,14.0,28.652482269503547,26.02816759720332
NSGA2 (greedy_multi),26.0,5.0,13.138297872340424,6.902859514109018
NSGA2 (greedy_multi),56.0,15.0,27.28723404255319,22.49905688848652
NSGA2 (greedy_multi),66.0,17.0,32.26152482269504,32.74986717846179
NSGA2 (greedy_multi),66.0,17.0,32.287234042553195,33.08416327146529
NSGA2 (greedy_multi),41.0,10.0,20.673758865248228,16.581509984407276
NSGA2 (greedy_multi),56.0,14.0,27.80673758865248,23.8917276545445
NSGA2 (greedy_multi),38.0,9.0,19.12854609929078,12.651029091846484
NSGA2 (greedy_multi),17.0,2.0,8.63031914893617,3.949328976158158
NSGA2 (greedy_multi),12.0,1.0,5.921985815602837,2.525828680649868
NSGA2 (greedy_multi),50.0,13.0,24.805851063829788,18.771703353704662
NSGA2 (greedy_multi),63.0,16.0,30.93705673758865,29.617492046426214
NSGA2 (greedy_multi),56.0,12.0,27.91755319148936,27.123521672702616
NSGA2 (greedy_multi),51.0,14.0,25.500886524822697,21.84574389492478
NSGA2 (greedy_multi),27.0,5.0,13.481382978723405,6.545752697298966
NSGA2 (greedy_multi),28.0,7.0,14.09840425531915,6.787302418137908
NSGA2 (greedy_multi),48.0,13.0,23.913120567375888,18.11656543936416
NSGA2 (greedy_multi),22.0,3.0,11.171985815602836,6.243470524621493
NSGA2 (greedy_multi),57.0,15.0,27.95390070921986,23.707094713545423
NSGA2 (greedy_multi),10.0,1.0,5.082446808510638,2.2777769918515194
NSGA2 (greedy_multi),30.0,6.0,15.154255319148936,8.600318771691555
NSGA2 (greedy_multi),34.0,8.0,16.970744680851062,9.787264693677372
NSGA2 (greedy_multi),46.0,12.0,22.83333333333333,15.596335697399596
NSGA2 (greedy_multi),23.0,4.0,11.677304964539006,6.46678989990445
NSGA2 (greedy_multi),10.0,1.0,4.968971631205674,2.20559752401792
NSGA2 (greedy_multi),66.0,17.0,32.20478723404256,32.49263665685836
NSGA2 (greedy_multi),62.0,15.0,30.731382978723403,30.311710144107487
NSGA2 (greedy_multi),12.0,1.0,5.587765957446808,2.4497439452240912
NSGA2 (greedy_multi),57.0,15.0,28.173758865248228,24.625836225541978
NSGA2 (greedy_multi),42.0,10.0,21.13209219858156,15.69975023263419
NSGA2 (greedy_multi),43.0,10.0,21.56914893617021,15.303729062924372
NSGA2 (greedy_multi),26.0,6.0,12.945921985815604,6.015692589658478
NSGA2 (greedy_multi),59.0,16.0,29.02304964539007,26.162589281223266
NSGA2 (greedy_multi),18.0,3.0,8.928191489361701,3.772325807303441
NSGA2 (greedy_multi),33.0,7.0,16.736702127659573,11.683333804888942
NSGA2 (greedy_multi),17.0,2.0,8.417553191489361,3.679372736532406
NSGA2 (greedy_multi),35.0,9.0,17.504432624113477,9.647143472410834
NSGA2 (greedy_multi),49.0,12.0,24.50886524822695,19.173680272622043
NSGA2 (greedy_multi),52.0,14.0,25.82535460992908,20.025350051556792
NSGA2 (greedy_multi),13.0,1.0,6.429078014184397,2.709509079020183
NSGA2 (greedy_multi),36.0,9.0,18.163120567375888,11.484029978371296
NSGA2 (greedy_multi),44.0,11.0,22.02127659574468,15.829334540516085
NSGA2 (greedy_multi),48.0,12.0,23.849290780141843,16.998563326794454
NSGA2 (greedy_multi),26.0,6.0,12.99645390070922,7.124100900357117
NSGA2 (greedy_multi),64.0,16.0,31.25443262411348,30.45388106106333
NSGA2 (greedy_multi),60.0,14.0,29.745567375886523,28.402462621346995
NSGA2 (greedy_multi),17.0,2.0,8.647163120567376,4.230116065590293
NSGA2 (greedy_multi),46.0,12.0,22.95212765957447,16.13600611136259
NSGA2 (greedy_multi),51.0,14.0,25.15336879432624,19.42771914767876
NSGA2 (greedy_multi),47.0,12.0,23.343971631205672,16.19019415522354
NSGA2 (greedy_multi),64.0,16.0,31.38652482269504,30.609463809667734
NSGA2 (greedy_multi),38.0,10.0,18.96631205673759,10.761276469996416
NSGA2 (greedy_multi),60.0,16.0,29.66755319148936,28.97369897766709
NSGA2 (greedy_multi),42.0,10.0,21.03280141843972,14.758675839997997
NSGA2 (greedy_multi),19.0,3.0,9.62677304964539,4.210878948493546
NSGA2 (greedy_multi),29.0,5.0,14.688829787234043,9.024626999396425
NSGA2 (greedy_multi),36.0,9.0,17.906028368794328,11.079821814798056
NSGA2 (greedy_multi),55.0,14.0,27.11436170212766,21.959439131582904
NSGA2 (greedy_multi),18.0,2.0,9.084219858156027,4.468970845279423
NSGA2 (greedy_multi),32.0,8.0,16.09663120567376,9.188357445551024
NSGA2 (greedy_multi),52.0,13.0,25.95301418439716,21.21321786504705
NSGA2 (greedy_multi),64.0,17.0,31.38386524822695,30.750697116593543
NSGA2 (greedy_multi),48.0,13.0,23.86968085106383,17.16298145842768
NSGA2 (greedy_multi),46.0,12.0,22.96631205673759,16.307375760776576
NSGA2 (greedy_multi),52.0,14.0,25.68439716312057,19.850749459282763
NSGA2 (greedy_multi),53.0,14.0,26.324468085106385,21.60748641919424
NSGA2 (greedy_multi),31.0,8.0,15.6968085106383,9.344245133544574
NSGA2 (greedy_multi),68.0,17.0,33.770390070921984,39.10242112444044
NSGA2 (greedy_multi),7.0,1.0,3.381205673758865,1.5816325889039693
NSGA2 (greedy_multi),15.0,1.0,7.61613475177305,4.443959527941241
NSGA2 (greedy_multi),62.0,14.0,31.106382978723403,34.520597555454934
NSGA2 (greedy_multi),64.0,16.0,31.98049645390071,35.27976145566128
NSGA2 (greedy_multi),22.0,4.0,11.064716312056738,4.947052933705536
NSGA2 (greedy_multi),43.0,12.0,21.472517730496453,15.103854653940944
NSGA2 (greedy_multi),31.0,6.0,15.72163120567376,11.135276771792178
NSGA2 (greedy_multi),18.0,3.0,9.10195035460993,4.0046770471807855
NSGA2 (greedy_multi),51.0,14.0,25.65691489361702,22.023250056586647
NSGA2 (greedy_multi),65.0,17.0,32.34929078014184,35.17941439062413
NSGA2 (greedy_multi),26.0,6.0,13.191489361702128,7.665459483929384
NSGA2 (greedy_multi),34.0,8.0,17.1604609929078,10.769465035712493
NSGA2 (greedy_multi),35.0,7.0,17.71276595744681,12.555794477138932
NSGA2 (greedy_multi),44.0,11.0,22.095744680851062,15.8489889844575
NSGA2 (greedy_multi),54.0,13.0,26.949468085106385,23.41322666742104
NSGA2 (greedy_multi),17.0,3.0,8.602836879432624,3.9911976258739217
NSGA2 (greedy_multi),19.0,2.0,9.656028368794326,5.236293446003707
NSGA2 (greedy_multi),51.0,12.0,25.449468085106385,21.47616992983257
NSGA2 (greedy_multi),53.0,13.0,26.69148936170213,25.323260902369142
NSGA2 (greedy_multi),45.0,9.0,22.46099290780142,16.6385493687441
NSGA2 (greedy_multi),59.0,15.0,29.58244680851064,29.633273445752227
NSGA2 (greedy_multi),28.0,5.0,14.172872340425531,8.2883775652633
NSGA2 (greedy_multi),39.0,8.0,19.747340425531917,16.779248245812642
NSGA2 (greedy_multi),42.0,9.0,21.13563829787234,15.698800833710598
NSGA2 (greedy_multi),35.0,7.0,17.64450354609929,11.993303122327902
NSGA2 (greedy_multi),25.0,5.0,12.687056737588652,7.339123252100001
NSGA2 (greedy_multi),60.0,16.0,29.89982269503546,28.684113443740323
NSGA2 (greedy_multi),23.0,4.0,11.61790780141844,5.764466544690906
NSGA2 (greedy_multi),20.0,2.0,10.131205673758863,5.826756702379146
NSGA2 (greedy_multi),59.0,15.0,29.447695035460992,28.65861170841509
NSGA2 (greedy_multi),46.0,11.0,23.147163120567377,18.056357200342045
NSGA2 (greedy_multi),45.0,10.0,22.57535460992908,16.73545643453548
NSGA2 (greedy_multi),39.0,10.0,19.63386524822695,13.51399498893411
NSGA2 (greedy_multi),55.0,14.0,27.64450354609929,25.80890595920728
NSGA2 (greedy_multi),58.0,14.0,29.19237588652482,30.385863858709275
NSGA2 (greedy_multi),62.0,16.0,30.91489361702128,30.98921080428543
NSGA2 (greedy_multi),43.0,10.0,21.69503546099291,17.190684573210632
NSGA2 (greedy_multi),14.0,3.0,7.086879432624113,3.2442250138323065
NSGA2 (greedy_multi),42.0,11.0,20.92464539007092,14.576768491273082
NSGA2 (greedy_multi),11.0,1.0,5.25886524822695,2.33015190382777
NSGA2 (greedy_multi),65.0,17.0,32.25797872340426,33.99284414139133
NSGA2 (greedy_multi),38.0,9.0,18.99822695035461,12.124110331472265
NSGA2 (greedy_multi),10.0,1.0,4.749113475177305,2.125885738896434
NSGA2 (greedy_multi),10.0,1.0,5.068262411347518,2.18062393114028
NSGA2 (greedy_multi),56.0,14.0,28.072695035460992,26.63301330415981
NSGA2 (greedy_multi),67.0,16.0,33.409574468085104,38.86061754941901
NSGA2 (greedy_multi),55.0,14.0,27.33599290780142,23.77097401413432
NSGA2 (greedy_multi),9.0,1.0,4.558510638297872,1.975299909461289
NSGA2 (greedy_multi),8.0,1.0,4.051418439716312,1.7881362859011078
NSGA2 (greedy_multi),27.0,7.0,13.57890070921986,6.353703756098897
NSGA2 (greedy_multi),9.0,1.0,4.242021276595745,1.922808680398361
NSGA2 (greedy_multi),15.0,2.0,7.292553191489362,3.329306247170672
NSGA2 (greedy_multi),17.0,3.0,8.407801418439716,3.7024923293596896
NSGA2 (greedy_multi),67.0,17.0,33.263297872340424,37.091135223328926
NSGA2 (greedy_multi),63.0,15.0,31.60904255319149,34.55903170740906
NSGA2 (greedy_multi),50.0,14.0,25.101063829787236,20.553615889542744
NSGA2 (greedy_multi),13.0,2.0,6.578900709219858,2.837746309290235
NSGA2 (greedy_multi),8.0,1.0,3.7349290780141846,1.726723221920419
NSGA2 (greedy_multi),23.0,5.0,11.567375886524824,5.160354106936267
NSGA2 (greedy_multi),32.0,6.0,16.22517730496454,11.523763266435292
NSGA2 (greedy_multi),41.0,11.0,20.45744680851064,13.478685679794774
NSGA2 (greedy_multi),30.0,7.0,14.96631205673759,7.658439590563808
NSGA2 (greedy_multi),37.0,9.0,18.46631205673759,12.452765831698647
NSGA2 (greedy_multi),50.0,11.0,25.240248226950357,25.02827369724852
NSGA2 (greedy_multi),32.0,8.0,15.968971631205674,8.154179084301617
NSGA2 (greedy_multi),61.0,15.0,30.680851063829788,33.6073638146974
NSGA2 (greedy_multi),36.0,8.0,18.233156028368796,12.320638266435283
NSGA2 (greedy_multi),48.0,12.0,23.82712765957447,18.10398040214272
NSGA2 (greedy_multi),39.0,10.0,19.67287234042553,13.948838558171095
NSGA2 (greedy_multi),53.0,13.0,26.38918439716312,22.680982313515404
NSGA2 (greedy_multi),45.0,10.0,22.62322695035461,18.3837512889191
NSGA2 (greedy_multi),25.0,6.0,12.574468085106384,5.673532518484986
NSGA2 (greedy_multi),33.0,7.0,16.73758865248227,11.533977164126544
NSGA2 (greedy_multi),66.0,15.0,33.048758865248224,38.83184243121572
NSGA2 (greedy_multi),56.0,15.0,27.9104609929078,25.058472127911077
NSGA2 (greedy_multi),16.0,2.0,8.09840425531915,3.677373340123736
NSGA2 (greedy_multi),18.0,3.0,9.143617021276595,4.57866493134145
NSGA2 (greedy_multi),29.0,5.0,14.661347517730496,10.186732935969037
NSGA2 (greedy_multi),7.0,1.0,3.5620567375886525,1.6309007343695057
NSGA2 (greedy_multi),57.0,14.0,28.483156028368796,26.77985812459133
NSGA2 (greedy_multi),29.0,5.0,14.72163120567376,10.649461168955256
NSGA2 (greedy_multi),57.0,15.0,28.654255319148938,28.05776558020221
NSGA2 (greedy_multi),20.0,3.0,9.75531914893617,4.312471706654603
NSGA2 (greedy_multi),14.0,1.0,6.782801418439717,2.999810591771036
NSGA2 (greedy_multi),30.0,6.0,15.188829787234043,9.224095084502794
NSGA2 (greedy_multi),49.0,13.0,24.62854609929078,19.377092921633736
NSGA2 (greedy_multi),41.0,9.0,20.57624113475177,14.508371686534884
NSGA2 (greedy_multi),12.0,2.0,6.071808510638298,2.610978289572945
NSGA2 (greedy_multi),66.0,16.0,32.955673758865245,37.93775149640351
NSGA2 (greedy_multi),40.0,11.0,20.177304964539008,13.77707358784765
NSGA2 (greedy_multi),47.0,12.0,23.57801418439716,19.162353503344875
NSGA2 (greedy_multi),38.0,9.0,19.24113475177305,15.370932045671768
NSGA2 (greedy_multi),63.0,16.0,31.495567375886523,33.36877467808462
NSGA2 (greedy_multi),28.0,5.0,14.175531914893616,8.798975780896338
NSGA2 (greedy_multi),61.0,17.0,30.29432624113475,29.40982596448869
NSGA2 (greedy_multi),21.0,2.0,10.671985815602836,6.140633645188874
NSGA2 (greedy_multi),60.0,15.0,30.125,31.490580673758867
NSGA2 (greedy_multi),40.0,10.0,19.9822695035461,13.024508324530965
NSGA2 (greedy_multi),57.0,15.0,28.43439716312057,26.1659090337508
NSGA2 (greedy_multi),37.0,8.0,18.680851063829788,13.199562396257686
NSGA2 (greedy_multi),13.0,1.0,6.278368794326241,2.837404431366629
NSGA2 (greedy_multi),52.0,13.0,25.95833333333333,21.809434101654773
NSGA2 (greedy_multi),44.0,11.0,22.122340425531917,16.477940621699084
NSGA2 (greedy_multi),65.0,15.0,32.541666666666664,36.812093676122906
NSGA2 (greedy_multi),61.0,16.0,30.38209219858156,29.74318994894625
NSGA2 (greedy_multi),52.0,12.0,26.13918439716312,22.89108869649411
NSGA2 (greedy_multi),67.0,17.0,33.316489361702125,38.02128838463863
NSGA2 (greedy_multi),46.0,11.0,23.21808510638298,19.76094952467177
NSGA2 (greedy_multi),66.0,17.0,32.809397163120565,36.22696843091446
NSGA2 (greedy_multi),66.0,17.0,32.75620567375886,35.6613090073441
NSGA2 (greedy_multi),11.0,1.0,5.593085106382978,2.7129663686434418
