config,Hypervolume
SPEA2-greedy_multi-UX,0.05422497575914518
SPEA2-greedy_multi-UX,0.06041520072648955
SPEA2-greedy_multi-UX,0.07302904810037744
SPEA2-greedy_multi-UX,0.06269598105404046
SPEA2-greedy_multi-UX,0.04849223250846148
SPEA2-greedy_multi-UX,0.056747087617683274
SPEA2-greedy_multi-UX,0.06044887325813166
SPEA2-greedy_multi-UX,0.057638562457157025
SPEA2-greedy_multi-UX,0.05234932107844085
SPEA2-greedy_multi-UX,0.0561765924294132
SPEA2-greedy_multi-UX,0.05978935693902142
SPEA2-greedy_multi-UX,0.06144381417104176
SPEA2-greedy_multi-UX,0.05734452593566978
SPEA2-greedy_multi-UX,0.05944687630708764
SPEA2-greedy_multi-UX,0.05328508416569134
SPEA2-greedy_multi-UX,0.05490737796454609
SPEA2-greedy_multi-UX,0.06921469316172837
SPEA2-greedy_multi-HUX,0.06484274408554459
SPEA2-greedy_multi-HUX,0.06165267922932221
SPEA2-greedy_multi-HUX,0.06358695760868599
SPEA2-greedy_multi-HUX,0.05489464762113069
SPEA2-greedy_multi-HUX,0.07081231294850986
SPEA2-greedy_multi-HUX,0.05717388654326383
SPEA2-greedy_multi-HUX,0.06555388367737708
SPEA2-greedy_multi-HUX,0.06333595021036893
SPEA2-greedy_multi-HUX,0.059556390754978025
SPEA2-greedy_multi-HUX,0.062464646558717384
SPEA2-greedy_multi-HUX,0.06179524041295422
SPEA2-greedy_multi-HUX,0.06177345576475779
SPEA2-greedy_multi-HUX,0.07106558075516224
SPEA2-greedy_multi-HUX,0.06762115620872092
SPEA2-greedy_multi-HUX,0.051503557971695486
SPEA2-greedy_multi-HUX,0.061656464399753114
SPEA2-greedy_multi-HUX,0.0631139688283667
SPEA2-greedy_multi-HUX,0.06520058855094107
SPEA2-greedy_multi-HUX,0.06500064639882283
SPEA2-greedy_multi-HUX,0.05256208750694987
SPEA2-greedy_multi-HUX,0.06173431022737364
SPEA2-greedy_multi-HUX,0.07052111697303876
SPEA2-greedy_multi-HUX,0.057571675881320304
SPEA2-greedy_multi-HUX,0.062024911634838316
SPEA2-greedy_multi-HUX,0.06319127827833007
SPEA2-greedy_multi-HUX,0.06026466279259073
SPEA2-greedy_multi-HUX,0.06454923586879675
SPEA2-greedy_multi-HUX,0.05585243524768249
SPEA2-greedy_multi-HUX,0.06042579054227203
SPEA2-greedy_multi-HUX,0.06364603951185054
SPEA2-greedy_multi-HUX,0.06532664453311395
SPEA2-greedy_multi-1P,0.0435948498976327
SPEA2-greedy_multi-1P,0.04334812923189494
SPEA2-greedy_multi-1P,0.03637608813057085
SPEA2-greedy_multi-1P,0.0435639673974659
SPEA2-greedy_multi-1P,0.04010475765656777
SPEA2-greedy_multi-1P,0.04055568697733093
SPEA2-greedy_multi-1P,0.04520570624675401
SPEA2-greedy_multi-1P,0.04668497545195256
SPEA2-greedy_multi-1P,0.05004442904488237
SPEA2-greedy_multi-1P,0.04630203329355054
SPEA2-greedy_multi-1P,0.040775804696284716
SPEA2-greedy_multi-1P,0.037866086618855696
SPEA2-greedy_multi-1P,0.04066611855376226
SPEA2-greedy_multi-1P,0.049072164917789644
SPEA2-greedy_multi-1P,0.039143279798778505
SPEA2-greedy_multi-1P,0.039401182441828025
SPEA2-greedy_multi-1P,0.043077654377683815
SPEA2-greedy_multi-1P,0.037713311155309896
SPEA2-greedy_multi-1P,0.03790428443265261
SPEA2-greedy_multi-1P,0.04658947634887161
SPEA2-greedy_multi-1P,0.03789808450046006
SPEA2-greedy_multi-1P,0.04367003447220582
SPEA2-greedy_multi-1P,0.05033343516723246
SPEA2-greedy_multi-1P,0.044858610051394444
SPEA2-greedy_multi-1P,0.03635061908214536
SPEA2-greedy_multi-1P,0.04474139849562898
SPEA2-greedy_multi-1P,0.04608649975340675
SPEA2-greedy_multi-1P,0.04067737508672636
SPEA2-greedy_multi-1P,0.041171142432136654
SPEA2-greedy_multi-1P,0.04273034260192694
SPEA2-greedy_multi-1P,0.044338091782238034
SPEA2-greedy_multi-2P,0.04799832264549577
SPEA2-greedy_multi-2P,0.045568463653049555
SPEA2-greedy_multi-2P,0.04128051265313052
SPEA2-greedy_multi-2P,0.04036434765281221
SPEA2-greedy_multi-2P,0.04724393252234411
SPEA2-greedy_multi-2P,0.04426315609158277
SPEA2-greedy_multi-2P,0.04741502324724339
SPEA2-greedy_multi-2P,0.03842018727162438
SPEA2-greedy_multi-2P,0.046427859916262686
SPEA2-greedy_multi-2P,0.04194443120036866
SPEA2-greedy_multi-2P,0.040608254289358554
SPEA2-greedy_multi-2P,0.052390860211250154
SPEA2-greedy_multi-2P,0.040378905541894716
SPEA2-greedy_multi-2P,0.04719200135305251
SPEA2-greedy_multi-2P,0.04419653162910366
SPEA2-greedy_multi-2P,0.045405162835234644
SPEA2-greedy_multi-2P,0.0450446745726341
SPEA2-greedy_multi-2P,0.038612303804062165
SPEA2-greedy_multi-2P,0.04474089527255541
SPEA2-greedy_multi-2P,0.040902544659670956
SPEA2-greedy_multi-2P,0.04681943744831407
SPEA2-greedy_multi-2P,0.044839556890858605
SPEA2-greedy_multi-2P,0.04011735880410266
SPEA2-greedy_multi-2P,0.05407455694962164
SPEA2-greedy_multi-2P,0.04169691785956004
SPEA2-greedy_multi-2P,0.04190293655804526
SPEA2-greedy_multi-2P,0.046646798557682105
SPEA2-greedy_multi-2P,0.04180165859287416
SPEA2-greedy_multi-2P,0.045747389412147774
SPEA2-greedy_multi-2P,0.04227664644458725
SPEA2-greedy_multi-2P,0.04198258553050344
NSGA2-random_dense-UX,0.53591142855928
NSGA2-random_dense-UX,0.5354243954051885
NSGA2-random_dense-UX,0.5371416478418263
NSGA2-random_dense-UX,0.5268695771733444
NSGA2-random_dense-UX,0.5280190003435763
NSGA2-random_dense-UX,0.5360592466549382
NSGA2-random_dense-UX,0.5335114034254799
NSGA2-random_dense-UX,0.5348213679060281
NSGA2-random_dense-UX,0.5344771444472792
NSGA2-random_dense-UX,0.5334605278810292
NSGA2-random_dense-UX,0.5173693441187018
NSGA2-random_dense-UX,0.5194416657878794
NSGA2-random_dense-UX,0.5347221267270852
NSGA2-random_dense-UX,0.5362159776298083
NSGA2-random_dense-UX,0.5163958893985788
NSGA2-random_dense-UX,0.521788796514684
NSGA2-random_dense-UX,0.5314320383908739
NSGA2-random_dense-UX,0.5322907924729262
NSGA2-random_dense-UX,0.5308955899954418
NSGA2-random_dense-UX,0.5250115609403979
NSGA2-random_dense-UX,0.5317637519883436
NSGA2-random_dense-UX,0.5265540686440067
NSGA2-random_dense-UX,0.533535251956327
NSGA2-random_dense-UX,0.5302737001648131
NSGA2-random_dense-UX,0.5298875820371649
NSGA2-random_dense-UX,0.5295839350940797
NSGA2-random_dense-UX,0.523544396700087
NSGA2-random_dense-UX,0.5306489807634145
NSGA2-random_dense-UX,0.5423983988142559
NSGA2-random_dense-UX,0.5285015153780657
NSGA2-random_dense-UX,0.5332284095381895
NSGA2-random_dense-HUX,0.5495878904014038
NSGA2-random_dense-HUX,0.5252262296893472
NSGA2-random_dense-HUX,0.5387946201842992
NSGA2-random_dense-HUX,0.5234127897357292
NSGA2-random_dense-HUX,0.5263630641184817
NSGA2-random_dense-HUX,0.5333890564513939
NSGA2-random_dense-HUX,0.5369541404788737
NSGA2-random_dense-HUX,0.5300403075712645
NSGA2-random_dense-HUX,0.5353282066565687
NSGA2-random_dense-HUX,0.5314283494521115
NSGA2-random_dense-HUX,0.5270941737168747
NSGA2-random_dense-HUX,0.5414728589896776
NSGA2-random_dense-HUX,0.53229813403919
NSGA2-random_dense-HUX,0.5366284337631064
NSGA2-random_dense-HUX,0.5217562423860858
NSGA2-random_dense-HUX,0.536591158829286
NSGA2-random_dense-HUX,0.5350147386065974
NSGA2-random_dense-HUX,0.5294652405780085
NSGA2-random_dense-HUX,0.5212826402656244
NSGA2-random_dense-HUX,0.5334500002881891
NSGA2-random_dense-HUX,0.53862785072944
NSGA2-random_dense-HUX,0.5277401611005361
NSGA2-random_dense-HUX,0.5307973682386975
