Configuración,Compacidad,Tolerancia,Disimilitud,Balance
SPEA2 (greedy_ting),38.0,6.0,0.4533641284061216,0.0087906216982388
SPEA2 (greedy_ting),61.0,5.0,0.2785722590396465,0.0030934125231366
SPEA2 (greedy_ting),219.0,43.0,0.3404700605589559,0.0025528560185863
SPEA2 (greedy_ting),169.0,32.0,0.3658619749045281,0.0032593750035057
SPEA2 (greedy_ting),44.0,6.0,0.2943060928433269,0.0043676548858008
SPEA2 (greedy_ting),53.0,10.0,0.4512745885186672,0.0070339172110189
SPEA2 (greedy_ting),53.0,4.0,0.2663923457781346,0.0031371053908168
SPEA2 (greedy_ting),282.0,57.0,0.3407870579950706,0.0024339776870653
SPEA2 (greedy_ting),13.0,2.0,0.441557555919258,0.0158991813047992
SPEA2 (greedy_ting),238.0,46.0,0.3475922283807139,0.0026793555455539
SPEA2 (greedy_ting),188.0,41.0,0.3694403576278859,0.0032123906730318
SPEA2 (greedy_ting),217.0,47.0,0.3730308526979769,0.0028366744866084
SPEA2 (greedy_ting),8.0,1.0,0.507313829787234,0.031030284489588
SPEA2 (greedy_ting),8.0,1.0,0.4626551418439716,0.0266832649381004
SPEA2 (greedy_ting),344.0,72.0,0.342652152399802,0.0024261785966141
SPEA2 (greedy_ting),83.0,10.0,0.3844206613688797,0.004258153617267
SPEA2 (greedy_ting),116.0,25.0,0.4406639765223771,0.0059163510326992
SPEA2 (greedy_ting),9.0,1.0,0.4158786446020489,0.0212923918922528
SPEA2 (greedy_ting),43.0,3.0,0.4085642421243609,0.006413637328557
SPEA2 (greedy_ting),325.0,69.0,0.341178396072013,0.0022913639111292
SPEA2 (greedy_ting),144.0,34.0,0.4225275807722616,0.0049190045256156
SPEA2 (greedy_ting),99.0,15.0,0.2896428827279891,0.0022035668362611
SPEA2 (greedy_ting),162.0,38.0,0.4091640399264513,0.0043700516077347
SPEA2 (greedy_ting),276.0,64.0,0.3675159317504368,0.0028983731937833
SPEA2 (greedy_ting),149.0,23.0,0.2979496882288543,0.0020783456946857
SPEA2 (greedy_ting),150.0,21.0,0.311613475177305,0.0022944810162131
SPEA2 (greedy_ting),13.0,1.0,0.5046372067648663,0.0179922610538621
SPEA2 (greedy_ting),9.0,1.0,0.4675925925925925,0.0233565544464873
SPEA2 (greedy_ting),33.0,7.0,0.4930152589727057,0.0140004745406888
SPEA2 (greedy_ting),117.0,26.0,0.4029217433472752,0.0041251546489765
SPEA2 (greedy_ting),9.0,1.0,0.4548857368006305,0.0223058292519504
SPEA2 (greedy_ting),11.0,1.0,0.5069310122501611,0.0203200520368921
SPEA2 (greedy_ting),81.0,18.0,0.4462612730934244,0.0064295102537433
SPEA2 (greedy_ting),179.0,33.0,0.3742174808827608,0.0032902420401278
SPEA2 (greedy_ting),120.0,13.0,0.3002733451536643,0.0022292273903859
SPEA2 (greedy_ting),221.0,49.0,0.3746510060652739,0.0032151279948209
SPEA2 (greedy_ting),61.0,7.0,0.2586327171259155,0.0026340108488289
SPEA2 (greedy_ting),64.0,15.0,0.4530972960992908,0.0061459364554548
SPEA2 (greedy_ting),10.0,1.0,0.4945035460992907,0.0222038315477088
SPEA2 (greedy_ting),11.0,1.0,0.412153449387492,0.0172522116094894
SPEA2 (greedy_ting),11.0,1.0,0.4547066408768536,0.018668281855553
SPEA2 (greedy_ting),83.0,10.0,0.276948218405537,0.0024734673804053
SPEA2 (greedy_ting),152.0,23.0,0.3434992067935797,0.0027502974837031
SPEA2 (greedy_ting),68.0,9.0,0.4155063621193158,0.0056078787663653
SPEA2 (greedy_ting),299.0,65.0,0.3532045352119358,0.002558069552157
SPEA2 (greedy_ting),279.0,59.0,0.3368222374742622,0.0022582768298058
SPEA2 (greedy_ting),134.0,24.0,0.3157417698740341,0.0025485376976497
SPEA2 (greedy_ting),242.0,43.0,0.3389858449094426,0.0023893610783896
SPEA2 (greedy_ting),21.0,2.0,0.3771952043228639,0.0098019850052255
SPEA2 (greedy_ting),134.0,30.0,0.4048242828411136,0.0042041048042379
SPEA2 (greedy_ting),199.0,35.0,0.3594746783563206,0.0028339553526991
SPEA2 (greedy_ting),55.0,12.0,0.4710992907801418,0.0087620762441485
SPEA2 (greedy_ting),13.0,1.0,0.3603382433169667,0.0128396354760528
SPEA2 (greedy_ting),108.0,22.0,0.4171181376411872,0.0049845981712545
SPEA2 (greedy_ting),198.0,42.0,0.3868427179597392,0.0033880754084586
SPEA2 (greedy_ting),12.0,1.0,0.4770981087470449,0.0180432732745951
SPEA2 (greedy_ting),18.0,2.0,0.3607171000788022,0.010490388490531
SPEA2 (greedy_ting),120.0,29.0,0.4259530141843972,0.0045849492304734
SPEA2 (greedy_ting),230.0,53.0,0.3772510021584953,0.0031578909991766
SPEA2 (greedy_ting),10.0,1.0,0.3898936170212766,0.0180893503847897
SPEA2 (greedy_ting),29.0,4.0,0.417216923453167,0.0092435544402392
SPEA2 (greedy_ting),256.0,50.0,0.3415752437943262,0.0023825133951921
SPEA2 (greedy_ting),262.0,54.0,0.34259447241622,0.0025012115744168
SPEA2 (greedy_ting),12.0,1.0,0.3895537825059101,0.014760606642509
SPEA2 (greedy_ting),12.0,1.0,0.4223552009456264,0.0164483832885529
SPEA2 (greedy_ting),89.0,21.0,0.4168957685871384,0.0054125876409085
SPEA2 (greedy_ting),13.0,1.0,0.3742498636115657,0.0135733650724771
SPEA2 (greedy_ting),87.0,18.0,0.4346722915138175,0.0053935253467007
SPEA2 (greedy_ting),115.0,26.0,0.4186093123650941,0.0049054062123319
SPEA2 (greedy_ting),9.0,1.0,0.5069936958234831,0.0253210207990633
SPEA2 (greedy_ting),24.0,4.0,0.4796468676122931,0.0137624516371542
SPEA2 (greedy_ting),25.0,5.0,0.4620212765957446,0.0115448506111362
SPEA2 (greedy_ting),109.0,17.0,0.296709284924198,0.0021304349439682
SPEA2 (greedy_ting),10.0,1.0,0.4715425531914893,0.0212912375509283
SPEA2 (greedy_ting),19.0,2.0,0.388251213139231,0.010159111446486
SPEA2 (greedy_ting),13.0,1.0,0.4524004364429896,0.0160732802482462
SPEA2 (greedy_ting),11.0,1.0,0.4327047066408768,0.0177590171333485
SPEA2 (greedy_ting),170.0,28.0,0.3092824363788068,0.0021488605472457
SPEA2 (greedy_ting),307.0,69.0,0.3559180585395153,0.0027037241545364
SPEA2 (greedy_ting),39.0,5.0,0.3875931987634115,0.0072401196182043
SPEA2 (greedy_ting),102.0,19.0,0.4102263245723822,0.0053664597481456
SPEA2 (greedy_ting),17.0,1.0,0.3012619941593659,0.0084798424979841
SPEA2 (greedy_ting),10.0,1.0,0.5071808510638298,0.0225104921155876
SPEA2 (greedy_ting),159.0,36.0,0.3801686069851465,0.0037128354076996
SPEA2 (greedy_ting),22.0,1.0,0.2576563507414571,0.0063009137321608
SPEA2 (greedy_ting),44.0,9.0,0.4317980335267569,0.0072630007370039
SPEA2 (greedy_ting),123.0,19.0,0.3073718503142478,0.0022940928343858
SPEA2 (greedy_ting),81.0,11.0,0.3062560196129936,0.0030599184297614
SPEA2 (greedy_ting),12.0,1.0,0.367612293144208,0.0146100198961599
SPEA2 (greedy_ting),12.0,1.0,0.335401891252955,0.0137861071989448
SPEA2 (greedy_ting),28.0,2.0,0.3852900202634245,0.0080809008354171
SPEA2 (greedy_ting),31.0,6.0,0.4748627316403569,0.0099639805005757
SPEA2 (greedy_ting),140.0,28.0,0.3482396149949341,0.0032477332924266
SPEA2 (greedy_ting),12.0,1.0,0.4027777777777777,0.0157645455739427
SPEA2 (greedy_ting),205.0,39.0,0.3442873205327798,0.0025788638525041
SPEA2 (greedy_ting),13.0,1.0,0.3484042553191489,0.0126475857907805
SPEA2 (greedy_ting),34.0,6.0,0.4025344180225281,0.0074211209595014
SPEA2 (greedy_ting),107.0,20.0,0.3473023132498177,0.0030309125105364
SPEA2 (greedy_ting),16.0,2.0,0.4338984929078014,0.012512655254821
SPEA2 (greedy_ting),12.0,1.0,0.4385342789598108,0.0166120360589954
SPEA2 (greedy_ting),53.0,11.0,0.4516927606048441,0.0081248155969098
SPEA2 (greedy_ting),31.0,2.0,0.4328528940745824,0.0091941170673101
SPEA2 (greedy_ting),16.0,2.0,0.4934618794326241,0.018227975497177
SPEA2 (greedy_ting),107.0,26.0,0.4296828395307218,0.0056282869112577
SPEA2 (greedy_ting),20.0,2.0,0.4569148936170212,0.0139326807001661
SPEA2 (greedy_ting),75.0,13.0,0.3542198581560283,0.0038999232935969
SPEA2 (greedy_ting),180.0,31.0,0.3566932624113475,0.0028578849856879
SPEA2 (greedy_ting),28.0,4.0,0.4397163120567375,0.0112242139197613
SPEA2 (greedy_ting),30.0,5.0,0.4822990543735225,0.01193352443567
SPEA2 (greedy_ting),155.0,34.0,0.4056051246854267,0.0041666327761523
SPEA2 (greedy_ting),292.0,61.0,0.3546585057806276,0.0026022421133271
SPEA2 (greedy_ting),250.0,59.0,0.371886524822695,0.0030867956340224
SPEA2 (greedy_ting),196.0,43.0,0.3735073816760746,0.0033962710906601
SPEA2 (greedy_ting),25.0,2.0,0.4067021276595744,0.0096274219103666
SPEA2 (greedy_ting),15.0,1.0,0.424468085106383,0.0140112418892409
SPEA2 (greedy_ting),15.0,1.0,0.3406028368794326,0.0111567681873816
SPEA2 (greedy_ting),94.0,19.0,0.4006337709370756,0.0052349989681702
SPEA2 (greedy_ting),220.0,41.0,0.3402482269503545,0.0024366273230681
SPEA2 (greedy_ting),47.0,7.0,0.3872227252150294,0.0062181628351661
SPEA2 (greedy_ting),154.0,31.0,0.3412890301188174,0.0030036332078633
SPEA2 (greedy_ting),153.0,32.0,0.3874982617160339,0.0038323645967761
SPEA2 (greedy_ting),92.0,16.0,0.4063849059512797,0.0048867482597483
SPEA2 (greedy_ting),222.0,37.0,0.3346671139224331,0.0022987533039954
SPEA2 (greedy_ting),259.0,56.0,0.3570949368821709,0.0027685359194882
SPEA2 (greedy_ting),179.0,40.0,0.3921757993581362,0.0037513471680248
SPEA2 (greedy_ting),19.0,3.0,0.4180197835013065,0.0107838117930496
SPEA2 (greedy_ting),69.0,11.0,0.3885548360571487,0.0051041560919058
SPEA2 (greedy_ting),10.0,1.0,0.4125886524822695,0.0189550010059854
SPEA2 (greedy_ting),274.0,55.0,0.3325212248278718,0.0022896319442355
SPEA2 (greedy_ting),30.0,3.0,0.3318262411347518,0.0062378783972972
SPEA2 (greedy_ting),102.0,17.0,0.3622062300097343,0.0039820841035108
SPEA2 (greedy_ting),182.0,36.0,0.3414046060322656,0.0028941927469515
SPEA2 (greedy_ting),68.0,11.0,0.3309084272006675,0.0043812418046111
SPEA2 (greedy_ting),61.0,6.0,0.3026392279967446,0.0034994700597012
SPEA2 (greedy_ting),41.0,4.0,0.3130729977512541,0.0050726827411618
SPEA2 (greedy_ting),131.0,25.0,0.3601930052514753,0.0033569372677254
SPEA2 (greedy_ting),47.0,10.0,0.4476761732307228,0.0069469690857979
SPEA2 (greedy_ting),20.0,1.0,0.2707890070921986,0.0070345725032694
SPEA2 (greedy_ting),15.0,1.0,0.4061465721040189,0.0131537090130722
SPEA2 (greedy_ting),18.0,1.0,0.3266351457840819,0.0093785648062763
SPEA2 (greedy_ting),10.0,1.0,0.4492021276595744,0.0202298598536292
SPEA2 (greedy_ting),207.0,50.0,0.3987648610682838,0.0039021612859859
SPEA2 (greedy_ting),42.0,3.0,0.2757514353259034,0.0045826380113603
SPEA2 (greedy_ting),231.0,44.0,0.3543489607319394,0.0025606423454463
SPEA2 (greedy_ting),125.0,27.0,0.3714397163120567,0.003679686082189
SPEA2 (greedy_ting),21.0,2.0,0.4457953394123607,0.0135339282335338
SPEA2 (greedy_ting),42.0,5.0,0.3519081391421816,0.0059189478987275
SPEA2 (greedy_ting),9.0,1.0,0.482171000788022,0.0251396173746132
SPEA2 (greedy_ting),29.0,4.0,0.3521032037172903,0.0066977252763335
SPEA2 (greedy_ting),20.0,3.0,0.4916666666666667,0.0143809101654845
SPEA2 (greedy_ting),128.0,19.0,0.3485981826241134,0.0033431683715863
SPEA2 (greedy_ting),109.0,22.0,0.3723810918081853,0.0040802793004836
SPEA2 (greedy_ting),268.0,59.0,0.3631278448184609,0.0028201169223636
SPEA2 (greedy_ting),220.0,47.0,0.3580996131528047,0.0027199891394084
SPEA2 (greedy_ting),55.0,6.0,0.285525467440361,0.0038265936454132
SPEA2 (greedy_ting),96.0,21.0,0.3968953161938534,0.0042140014464917
SPEA2 (greedy_ting),79.0,12.0,0.3394492324266092,0.0036658480833495
SPEA2 (greedy_ting),93.0,11.0,0.2962136810798444,0.0026544919813647
SPEA2 (greedy_ting),130.0,30.0,0.388379705400982,0.0044035561889098
SPEA2 (greedy_ting),179.0,37.0,0.3659713142359048,0.0029731385648042
SPEA2 (greedy_ting),63.0,13.0,0.4329759090397388,0.0066066420900376
SPEA2 (greedy_ting),53.0,9.0,0.3685768767563228,0.0050719229464262
SPEA2 (greedy_ting),27.0,2.0,0.3206264775413711,0.0072773181758624
SPEA2 (greedy_ting),170.0,29.0,0.3467302878598248,0.0026093119273779
SPEA2 (greedy_ting),13.0,2.0,0.4796099290780142,0.0167062392165336
SPEA2 (greedy_ting),94.0,17.0,0.3246095518334088,0.0027235656409541
SPEA2 (greedy_ting),24.0,2.0,0.3617760047281323,0.0081855475408542
SPEA2 (greedy_ting),19.0,1.0,0.2891004106009705,0.0078729869315224
SPEA2 (greedy_ting),19.0,2.0,0.4974337439343039,0.015636525467111
SPEA2 (greedy_ting),102.0,13.0,0.3045821165345571,0.0026598198245342
SPEA2 (greedy_ting),101.0,22.0,0.43107927814058,0.0054361486330382
SPEA2 (greedy_ting),205.0,46.0,0.3742042899152396,0.0033115918170879
SPEA2 (greedy_ting),235.0,50.0,0.3568054926814547,0.0026322744708562
SPEA2 (greedy_ting),18.0,1.0,0.3480594956658786,0.0096087902611588
SPEA2 (greedy_ting),49.0,4.0,0.2672600955275727,0.0034374195350297
SPEA2 (greedy_ting),190.0,28.0,0.3367207913400522,0.0025134918938041
SPEA2 (greedy_ting),229.0,45.0,0.3163151537675369,0.0020173533122755
SPEA2 (greedy_ting),250.0,52.0,0.3542588652482269,0.0026931528469392
SPEA2 (greedy_ting),18.0,2.0,0.4704984239558707,0.0142252046862473
SPEA2 (greedy_ting),124.0,24.0,0.34972689315946,0.0035058428044072
SPEA2 (greedy_ting),23.0,3.0,0.4715541165587419,0.0120278452158965
SPEA2 (greedy_ting),141.0,31.0,0.3681467230018611,0.0033501459061806
SPEA2 (greedy_ting),158.0,31.0,0.3713753478768291,0.0036018724767598
SPEA2 (greedy_ting),48.0,7.0,0.3427711288416075,0.0052989519274885
SPEA2 (greedy_ting),78.0,11.0,0.3641684851791235,0.0041088254649599
SPEA2 (greedy_ting),178.0,32.0,0.3176000079687625,0.0023294860088765
SPEA2 (greedy_ting),10.0,1.0,0.4252659574468085,0.0195655321035157
SPEA2 (greedy_ting),51.0,9.0,0.4070539563343068,0.0059074022029498
SPEA2 (greedy_ting),9.0,1.0,0.4288810086682427,0.0222601873120374
SPEA2 (greedy_ting),47.0,5.0,0.372717670137317,0.0058872814750709
SPEA2 (greedy_ting),106.0,18.0,0.3751338150675766,0.003806886635413
SPEA2 (greedy_ting),115.0,21.0,0.3574082639531298,0.0039422217558366
SPEA2 (greedy_ting),44.0,4.0,0.329988716956802,0.004516684123323
SPEA2 (greedy_ting),184.0,34.0,0.3288958911501696,0.0024336928860923
SPEA2 (greedy_ting),86.0,12.0,0.3169738578261586,0.0034383273988547
SPEA2 (greedy_ting),116.0,21.0,0.3300929322572756,0.0027847937349704
SPEA2 (greedy_ting),46.0,10.0,0.4631706753006476,0.008761128225584
SPEA2 (greedy_ting),30.0,2.0,0.2792848699763593,0.0052889684944866
SPEA2 (greedy_ting),207.0,46.0,0.3854969678281426,0.0033511609648366
SPEA2 (greedy_ting),173.0,38.0,0.3772393719509695,0.0035549359915729
SPEA2 (greedy_ting),250.0,55.0,0.3681028368794326,0.0029537341054272
SPEA2 (greedy_ting),48.0,5.0,0.3058325945626477,0.0039791525063494
SPEA2 (greedy_ting),11.0,1.0,0.4746131528046422,0.0197675588657469
SPEA2 (greedy_ting),8.0,1.0,0.5069813829787234,0.0291373196888671
SPEA2 (greedy_ting),197.0,36.0,0.3430896065089823,0.0028532428673636
SPEA2 (greedy_ting),45.0,8.0,0.4185579196217494,0.0071523201940434
SPEA2 (greedy_ting),102.0,14.0,0.3539928382700598,0.0038864297615748
SPEA2 (greedy_ting),50.0,6.0,0.3604787234042553,0.0052533169231929
SPEA2 (greedy_ting),15.0,1.0,0.3818557919621749,0.012590409464089
SPEA2 (greedy_ting),167.0,26.0,0.322509236845458,0.002365525916124
SPEA2 (greedy_ting),94.0,16.0,0.3388882601478798,0.0032069248787585
SPEA2 (greedy_ting),38.0,9.0,0.472331093691676,0.0092538811433569
SPEA2 (greedy_ting),28.0,2.0,0.2863791793313069,0.0063081318779775
SPEA2 (greedy_ting),14.0,1.0,0.3264944275582573,0.0113996519084471
SPEA2 (greedy_ting),78.0,15.0,0.4308056010183669,0.0060147985708919
SPEA2 (greedy_ting),71.0,14.0,0.4174283288382779,0.0055922114619578
SPEA2 (greedy_ting),202.0,38.0,0.3238317182782108,0.0024275288919652
SPEA2 (greedy_ting),184.0,41.0,0.3775535769349368,0.0035521474130659
SPEA2 (greedy_ting),67.0,8.0,0.3197443632899333,0.0033950780184535
SPEA2 (greedy_ting),123.0,24.0,0.3824669895635126,0.0039222304876584
SPEA2 (greedy_ting),42.0,8.0,0.4442333671057075,0.0085113978483768
SPEA2 (greedy_ting),247.0,51.0,0.3650903035001579,0.0028326325735554
SPEA2 (greedy_ting),201.0,40.0,0.3634928195899933,0.0028777914533654
SPEA2 (greedy_ting),230.0,45.0,0.3315564292321924,0.0023569817297371
SPEA2 (greedy_ting),84.0,15.0,0.37657252617359,0.0044887001081534
SPEA2 (greedy_ting),207.0,42.0,0.3361856305889608,0.002646080285308
SPEA2 (greedy_ting),149.0,30.0,0.3560735875101147,0.0030348367876926
SPEA2 (greedy_ting),79.0,16.0,0.3931232606158542,0.0050467522586178
SPEA2 (greedy_ting),209.0,43.0,0.3502748651124911,0.0026488677633752
SPEA2 (greedy_ting),68.0,8.0,0.3454057154776804,0.0043612700313839
SPEA2 (greedy_ting),170.0,34.0,0.3461983729662077,0.0027216883960864
SPEA2 (greedy_ting),56.0,6.0,0.3372752026342452,0.0042117565293951
SPEA2 (greedy_ting),9.0,1.0,0.4948778565799842,0.0304220606435455
SPEA2 (greedy_ting),12.0,1.0,0.4720005910165485,0.0215700027577279
SPEA2 (greedy_ting),161.0,18.0,0.3560140522443945,0.0030279791691916
SPEA2 (greedy_ting),11.0,1.0,0.3992585428755641,0.0188646984682831
SPEA2 (greedy_ting),25.0,3.0,0.4992907801418439,0.0259654544540013
SPEA2 (greedy_ting),85.0,15.0,0.4402169378389653,0.0082964608277382
SPEA2 (greedy_ting),59.0,6.0,0.3011028969828104,0.0040943500263655
SPEA2 (greedy_ting),10.0,1.0,0.4457446808510638,0.0226946582163875
SPEA2 (greedy_ting),150.0,25.0,0.3676832151300236,0.0034251289617669
SPEA2 (greedy_ting),154.0,18.0,0.3729621442387399,0.0032352924296596
SPEA2 (greedy_ting),28.0,4.0,0.4990818135764944,0.0219757002105769
SPEA2 (greedy_ting),14.0,1.0,0.4227456940222898,0.0151455368627003
SPEA2 (greedy_ting),79.0,15.0,0.4612958972977825,0.0101641760493442
SPEA2 (greedy_ting),82.0,14.0,0.412482701954679,0.0054103714347168
SPEA2 (greedy_ting),18.0,1.0,0.2780240346729708,0.0095246088260644
SPEA2 (greedy_ting),13.0,1.0,0.3753409710856519,0.0150426100386054
SPEA2 (greedy_ting),13.0,1.0,0.3494271685761048,0.0143940023018617
SPEA2 (greedy_ting),41.0,5.0,0.381378654212074,0.0073026098833568
SPEA2 (greedy_ting),214.0,44.0,0.3691298800291641,0.0033907881901847
SPEA2 (greedy_ting),101.0,16.0,0.392230180464855,0.0048741064993016
SPEA2 (greedy_ting),87.0,17.0,0.4411734735469145,0.0099540865013988
SPEA2 (greedy_ting),32.0,6.0,0.4949301861702128,0.0188813434748766
SPEA2 (greedy_ting),41.0,4.0,0.352382805742951,0.006335363747881
SPEA2 (greedy_ting),24.0,2.0,0.499926122931442,0.0236406564807129
SPEA2 (greedy_ting),40.0,3.0,0.2719858156028368,0.0047138756853277
SPEA2 (greedy_ting),68.0,12.0,0.4804964539007091,0.0189253001727058
SPEA2 (greedy_ting),134.0,29.0,0.3906597332486503,0.0044698544594262
SPEA2 (greedy_ting),105.0,23.0,0.4136862546437014,0.0051888463540606
SPEA2 (greedy_ting),83.0,15.0,0.4675937793728104,0.0120954724704019
SPEA2 (greedy_ting),75.0,11.0,0.3127304964539007,0.0043334427342688
SPEA2 (greedy_ting),12.0,1.0,0.3626625295508274,0.0156574794943102
SPEA2 (greedy_ting),124.0,18.0,0.3188558110272249,0.0028677348792399
SPEA2 (greedy_ting),27.0,4.0,0.3886918833727344,0.0081623131914727
SPEA2 (greedy_ting),57.0,6.0,0.323223839741197,0.0045986444444475
SPEA2 (greedy_ting),135.0,17.0,0.3540780141843971,0.0033666111977376
SPEA2 (greedy_ting),233.0,48.0,0.3969804888442455,0.0043170910276679
SPEA2 (greedy_ting),138.0,18.0,0.3733554322129715,0.0037736146261708
SPEA2 (greedy_ting),184.0,31.0,0.3690255935861856,0.0030461952183545
SPEA2 (greedy_ting),11.0,1.0,0.4683268858800773,0.0235557494260269
SPEA2 (greedy_ting),93.0,9.0,0.2922481506901548,0.003500161360139
SPEA2 (greedy_ting),186.0,35.0,0.4076488980401129,0.0049462667712756
SPEA2 (greedy_ting),112.0,22.0,0.4520326747720364,0.0093845279524779
SPEA2 (greedy_ting),138.0,27.0,0.4441553602631308,0.0083207770924434
SPEA2 (greedy_ting),131.0,26.0,0.4221076281738942,0.0061599089534657
SPEA2 (greedy_ting),26.0,4.0,0.4372954173486088,0.0105108836463794
SPEA2 (greedy_ting),159.0,30.0,0.3475957892858736,0.003563883277846
SPEA2 (greedy_ting),46.0,7.0,0.4603761948812828,0.0112351264123614
SPEA2 (greedy_ting),110.0,20.0,0.3635477111540942,0.0035542240146017
SPEA2 (greedy_ting),175.0,37.0,0.4190982776089159,0.0056881143826174
SPEA2 (greedy_ting),170.0,36.0,0.3867125573633708,0.0035230438583621
SPEA2 (greedy_ting),56.0,9.0,0.4872245440729483,0.0249351083040872
SPEA2 (greedy_ting),171.0,24.0,0.3428258885985649,0.0028238327879118
SPEA2 (greedy_ting),38.0,4.0,0.3660181037700634,0.006852514475499
SPEA2 (greedy_ting),20.0,2.0,0.3685283687943262,0.0103570541597505
SPEA2 (greedy_ting),14.0,2.0,0.4756838905775076,0.0197626130578984
SPEA2 (greedy_ting),37.0,5.0,0.3125119800651715,0.0057164538931771
SPEA2 (greedy_ting),165.0,28.0,0.3341983666451751,0.0029063693150092
SPEA2 (greedy_ting),74.0,9.0,0.3813973548016101,0.0052938454402672
SPEA2 (greedy_ting),214.0,42.0,0.3812056737588652,0.0034159184895784
SPEA2 (greedy_ting),142.0,22.0,0.4057536709619418,0.0045943543612365
SPEA2 (greedy_ting),65.0,14.0,0.4528777959629023,0.0090237800638652
SPEA2 (greedy_ting),15.0,1.0,0.4102836879432623,0.0147090605771004
SPEA2 (greedy_ting),93.0,17.0,0.4670174635857546,0.0136986360322703
SPEA2 (greedy_ting),15.0,1.0,0.3526595744680851,0.0117817367503311
SPEA2 (greedy_ting),49.0,8.0,0.4881133304385583,0.0179222503503299
SPEA2 (greedy_ting),56.0,11.0,0.4575734549138804,0.0089310094039124
SPEA2 (greedy_ting),179.0,34.0,0.3985944371805539,0.0047636239208933
SPEA2 (greedy_ting),162.0,24.0,0.350609622624989,0.0033048863807306
SPEA2 (greedy_ting),29.0,2.0,0.3144411836634874,0.0072187803698354
SPEA2 (greedy_ting),149.0,22.0,0.3471785901280403,0.0031065517713712
SPEA2 (greedy_ting),27.0,4.0,0.451076963488311,0.0134885861341373
SPEA2 (greedy_ting),28.0,5.0,0.4497847011144883,0.0104642031759889
SPEA2 (greedy_ting),219.0,45.0,0.3928316979176787,0.0042207567728512
SPEA2 (greedy_ting),25.0,3.0,0.4898936170212766,0.0146865135053568
SPEA2 (greedy_ting),42.0,8.0,0.4859211415062479,0.0130157297135358
SPEA2 (greedy_ting),31.0,5.0,0.4649679707160832,0.0114959102589125
SPEA2 (greedy_ting),49.0,7.0,0.4109494861774497,0.0087489311402846
SPEA2 (greedy_ting),189.0,34.0,0.3880914856092161,0.0037300103042626
SPEA2 (greedy_ting),67.0,14.0,0.4643008362443103,0.0096111228875744
SPEA2 (greedy_ting),70.0,7.0,0.4185536980749746,0.0063142853999151
SPEA2 (greedy_ting),248.0,52.0,0.3847160260809883,0.0038595595090705
SPEA2 (greedy_ting),12.0,1.0,0.3936908983451537,0.0159774824703513
SPEA2 (greedy_ting),94.0,18.0,0.3848366530858608,0.004682708678287
SPEA2 (greedy_ting),116.0,26.0,0.4298422597212032,0.0066356557919741
SPEA2 (greedy_ting),233.0,50.0,0.3804979758317353,0.0034000876287238
SPEA2 (greedy_ting),103.0,19.0,0.4416615024443985,0.0070721359413422
SPEA2 (greedy_ting),238.0,49.0,0.369021544788128,0.0032304112178916
SPEA2 (greedy_ting),162.0,21.0,0.3686794063567113,0.0030496113979515
SPEA2 (greedy_ting),54.0,7.0,0.4353821907013396,0.00820305198648
SPEA2 (greedy_ting),62.0,11.0,0.4749199267902082,0.0144123918362644
SPEA2 (greedy_ting),104.0,22.0,0.4007688897981451,0.0045601167431377
SPEA2 (greedy_ting),143.0,27.0,0.3433516837772157,0.003150238121921
SPEA2 (greedy_ting),46.0,6.0,0.3110160345359235,0.0045188754350198
SPEA2 (greedy_ting),175.0,22.0,0.3594376899696049,0.0031513121183285
SPEA2 (greedy_ting),13.0,1.0,0.4400572831423895,0.017137912703366
SPEA2 (greedy_ting),31.0,2.0,0.2979581331503088,0.0064554879040698
SPEA2 (greedy_ting),147.0,22.0,0.3760071404448304,0.0038994087335728
SPEA2 (greedy_ting),44.0,8.0,0.4766884268214055,0.0114754843065984
SPEA2 (greedy_ting),136.0,23.0,0.3428569566124322,0.0030588059300344
SPEA2 (greedy_ting),68.0,12.0,0.4136159783062161,0.0061416622404605
SPEA2 (greedy_ting),16.0,2.0,0.4808289007092198,0.0165318483846073
SPEA2 (greedy_ting),95.0,10.0,0.3062803284807764,0.003593491994124
SPEA2 (greedy_ting),90.0,16.0,0.3988967691095351,0.0049799579100586
SPEA2 (greedy_ting),16.0,1.0,0.3173204787234042,0.0112695655114729
SPEA2 (greedy_ting),21.0,1.0,0.5000844309354948,0.0289477421839081
SPEA2 (greedy_ting),88.0,18.0,0.4599250483558993,0.0093880966329983
SPEA2 (greedy_ting),135.0,29.0,0.4105594956658786,0.0054400638531774
SPEA2 (greedy_ting),107.0,22.0,0.4462782528004242,0.0073761046099213
SPEA2 (greedy_ting),149.0,29.0,0.355532152886858,0.0034208834769368
SPEA2 (greedy_ting),116.0,13.0,0.3869451577402788,0.0040867534204221
SPEA2 (greedy_ting),86.0,12.0,0.3524554675903018,0.0040133083312379
SPEA2 (greedy_ting),60.0,9.0,0.3747783687943262,0.0052422676644786
SPEA2 (greedy_ting),16.0,1.0,0.3937832446808511,0.0131770822281245
SPEA2 (greedy_ting),37.0,7.0,0.4854322407513897,0.0149526001843914
SPEA2 (greedy_ting),189.0,35.0,0.3625136027618297,0.0029408308350096
SPEA2 (greedy_ting),69.0,10.0,0.3611239592969472,0.0048088213124232
SPEA2 (greedy_ting),123.0,26.0,0.3867842933748486,0.0040434617303513
SPEA2 (greedy_ting),53.0,7.0,0.3484042553191489,0.0047575837782509
