algorithm,init,crossover,Range_mean,Range_std,MinSum_mean,MinSum_std,SumMin_mean,SumMin_std,MaxToleranceRate_mean,MaxToleranceRate_std,AvgToleranceRate_mean,AvgToleranceRate_std,AvgHammingDistance_mean,AvgHammingDistance_std,Hypervolume_mean,Hypervolume_std,IGD+_mean,IGD+_std,GD+_mean,GD+_std,Average Ranking Overall,Average Ranking (Algorithm),Average Ranking (Initialization),Average Ranking (Crossover),elapsed_sec_mean,elapsed_sec_std,n_solutions_final_front_mean,n_solutions_final_front_std,n_infeasible_final_front_mean,n_infeasible_final_front_std
NSGA2,greedy_multi,1P,0.3999827319714185,0.011258267984187439,1.5445936761385277,0.0020779780654299786,1.4584985549100138,0.006010888628027101,0.20333223100742565,0.008611512435014082,0.05135888434200171,0.0063424360020084385,6.977575659117792,0.31948065556960553,0.11306743062452977,0.003520735950650199,0.0010670391573404906,0.0,0.21417492696216817,0.010007286067893912,63.0,3.5555555555555554,2.4444444444444446,3.6666666666666665,230.90450286865234,47.571995733653395,216.8,2.1679483388678835,3.2,2.16794833886788
NSGA2,greedy_multi,2P,0.42622845338878734,0.036413182443690656,1.5459958422103424,0.008434113019360685,1.448370516010477,0.008257779886800452,0.21259103712475308,0.020222555226995384,0.0506232363931006,0.00419738553492034,7.309242010332301,0.24944720685607188,0.11822100528515092,0.005402036076115548,0.0011381751011631692,0.0001590648060311157,0.22554968788953994,0.02298818485092346,61.77777777777778,3.5555555555555554,2.4444444444444446,2.888888888888889,236.029710483551,13.7278544746976,216.6,2.3021728866442692,3.4,2.3021728866442674
NSGA2,greedy_multi,HUX,0.4413510365773388,0.010542872342811274,1.5294247880251444,0.0102504980640649,1.4263412370325697,0.0102667641601296,0.23291547374874527,0.01182748047339027,0.06821020228010907,0.012807225847081629,8.637770807756963,0.9476800407125822,0.13326191582656471,0.007140242261823141,0.0008762538651823773,0.0009337971388794125,0.20893219997771967,0.01788012621307098,54.111111111111114,3.5555555555555554,2.4444444444444446,1.7777777777777777,240.4244776725769,19.20126117523282,219.4,0.5477225575051667,0.6,0.5477225575051662
NSGA2,greedy_multi,UX,0.438674145933614,0.055839141889211276,1.5333301661563952,0.01854380246680239,1.4295640232469389,0.009364168421327689,0.23574393079480963,0.012268694565672908,0.0667707463061303,0.00933376453391613,8.404719835484984,0.46137216269060916,0.1307996750723808,0.004110027858662427,0.000884965694639863,0.0009498499897221278,0.20647133385848387,0.04851389772339594,54.111111111111114,3.5555555555555554,2.4444444444444446,1.6666666666666667,222.04145050048828,31.30340202743254,218.0,0.9999999999999991,2.0,1.0
NSGA2,greedy_ting,1P,1.5892143232415123,0.035664192830437744,1.5166999711080305,0.006612018445075813,0.8281764247358503,0.015498513073287703,0.22618873575622675,0.005846906705110578,0.15122169679602449,0.005683556530296009,58.765425531914886,4.055156322597571,0.38739588245199347,0.004957562380600286,0.006559835349061356,0.001522160835499315,0.4809198930556663,0.019760524129267244,31.666666666666668,3.5555555555555554,1.7777777777777777,3.6666666666666665,246.02139658927916,20.30642474599107,220.0,0.0,0.0,0.0
NSGA2,greedy_ting,2P,1.5870409131162255,0.0331119428329939,1.5148324146056766,0.0065623920783752345,0.8421822502834229,0.01756950192776526,0.22288600498156055,0.005641879375196643,0.13713105147647398,0.005087439224194852,54.08301579626048,2.531154240574389,0.38083987146212595,0.006459864508068745,0.004611492705334389,0.0014554062630732318,0.48795713369588684,0.013097411477889195,32.333333333333336,3.5555555555555554,1.7777777777777777,2.888888888888889,197.4019299507141,21.513251039484608,220.0,0.0,0.0,0.0
NSGA2,greedy_ting,HUX,1.6259226705080452,0.028082296604966542,1.4771114677648955,0.01552897781329888,0.827054182540232,0.01680406289735863,0.22911900853463782,0.0028989029216196565,0.1320278776185402,0.0033081713191719566,47.14728562217924,2.0145155865513695,0.37882010732089527,0.006393586467693249,0.002271931273745995,5.5320908764931104e-05,0.5093676145579854,0.007403351555742641,27.444444444444443,3.5555555555555554,1.7777777777777777,1.7777777777777777,210.91169033050537,46.28502531910977,220.0,0.0,0.0,0.0
NSGA2,greedy_ting,UX,1.639092544549262,0.02735786815665524,1.473538043627185,0.006801729557886346,0.8209878492417513,0.015322876877095779,0.2287616453444067,0.0024527498429827185,0.12846310764730845,0.0021434911225541708,46.39473726627982,1.4122365054879344,0.37857007674855947,0.004466558991800404,0.0033016645343325315,0.0019327783435193722,0.517028599769476,0.009483534776806954,29.11111111111111,3.5555555555555554,1.7777777777777777,1.6666666666666667,200.99249811172484,48.470936525170394,220.0,0.0,0.0,0.0
NSGA2,random_dense,1P,0.7533676954634397,0.03936035169916249,1.4829101968478298,0.021877218297827492,1.2082740822752567,0.007036997611207223,0.21793174914630237,0.004882517680832864,0.19096453049587173,0.00445984421219717,115.8733662403693,4.6154710377311,0.32040366870030157,0.0031649988483303717,0.671155605968063,0.018817465274077117,0.8358378422460321,0.01448638826706325,46.666666666666664,3.5555555555555554,1.7777777777777777,3.6666666666666665,232.52221398353578,47.091946648740695,219.8,0.44721359549995915,0.2,0.447213595499958
NSGA2,random_dense,2P,0.8231426008461036,0.03351221727208404,1.4703551381101874,0.005408242626243495,1.155582107096899,0.017920049780793427,0.22708310477212815,0.005354408413680137,0.20077350161369054,0.003526083190201825,111.26034574468085,5.425800025730179,0.3402032096832614,0.00603693170444037,0.5887438989849411,0.01576124168506495,0.7893176294523494,0.02037160065655622,42.111111111111114,3.5555555555555554,1.7777777777777777,2.888888888888889,238.37218036651612,23.884589770246482,220.0,0.0,0.0,0.0
NSGA2,random_dense,HUX,1.1325702277088041,0.04598073929430287,1.4303882687789762,0.020884969384561563,0.9526032829044798,0.013054679344780155,0.2507010193693185,0.0019081125086088245,0.21851084835599172,0.004436715983929865,100.93361460348163,2.559237420904141,0.4065840152141014,0.005762384945234116,0.3859608544812433,0.06143994988466731,0.6970294407249719,0.016034174507037695,29.0,3.5555555555555554,1.7777777777777777,1.7777777777777777,203.53618993759156,46.730887256118635,220.0,0.0,0.0,0.0
NSGA2,random_dense,UX,1.0998458365289796,0.06494344738764248,1.4390962645549128,0.016645283947684168,0.9675450370764584,0.021951163787328837,0.2535579699610389,0.006338969342778619,0.21909742874105276,0.008188629242274497,97.27046179883946,4.932992442127689,0.3996691000734967,0.007185258432890169,0.35570799355950317,0.033365066903073795,0.6803089954151021,0.028719264929797147,29.666666666666668,3.5555555555555554,1.7777777777777777,1.6666666666666667,230.08076400756835,27.55046540529155,220.0,0.0,0.0,0.0
NSGA3,greedy_multi,1P,0.33027086517143356,0.027842829876283615,1.5087471686958627,0.0030121287380125627,1.4628306958227735,0.006067969418652799,0.23729246487867178,0.015573768767835474,0.1128945947128118,0.008016879158804354,9.307406328173508,0.35640814687996003,0.11495254389425105,0.003722325063446533,0.0018246107947049194,0.0006934065598463858,0.11307700674232106,0.011652448933351595,54.22222222222222,3.2222222222222223,2.4444444444444446,3.6666666666666665,246.7475193977356,33.74640259522777,50.0,3.316624790355399,0.0,0.0
NSGA3,greedy_multi,2P,0.39328632113042084,0.026107714473806987,1.5051110345235554,0.002614473786043956,1.445782151013,0.004031168850361849,0.24864864864864863,0.0030217134831078195,0.12010670845262587,0.0039020767069577415,10.342692206906403,0.20340295819055845,0.12389518119857286,0.0028206997288575007,0.002910908702833969,0.0014900686483010142,0.14149197734755567,0.01599107163112687,48.333333333333336,3.2222222222222223,2.4444444444444446,2.888888888888889,221.35611128807068,41.87564892433095,48.2,2.16794833886788,0.0,0.0
NSGA3,greedy_multi,HUX,0.3610464206891703,0.03347923956532781,1.5016553484108333,0.0045434388404444435,1.4434549407197927,0.009624535041103012,0.24660714285714286,0.015976904568527548,0.12105588040851474,0.011836315043562586,10.8880173857368,0.5118490792440407,0.12695500084313327,0.006831603235834193,0.0023422568009601654,0.0019189981608774903,0.11230030169187315,0.018070929062877026,46.666666666666664,3.2222222222222223,2.4444444444444446,1.7777777777777777,229.55275030136107,31.36971038689777,49.4,2.9664793948382644,0.0,0.0
NSGA3,greedy_multi,UX,0.36773135395754114,0.025572261118448326,1.4974462842316183,0.002944087730592214,1.4406339429606212,0.007913796491359888,0.2509724537588315,0.010316930567812676,0.12686115589492974,0.0084679424208464,11.176267371378447,0.617854366664969,0.12910422119825302,0.004767253238025263,0.0030958412397803538,0.0015346704023208064,0.11702202755371845,0.019003123834225973,44.333333333333336,3.2222222222222223,2.4444444444444446,1.6666666666666667,211.80398225784302,26.589814975342122,49.8,4.381780460041329,0.0,0.0
NSGA3,greedy_ting,1P,1.468287668058854,0.048917831689898036,1.5231286516257423,0.018114151773832066,0.8632364730483391,0.021665389150455648,0.21557170917419363,0.007908753872677594,0.13799243648672604,0.006927754510019957,42.82236921603588,2.7385039468824854,0.36125496843356253,0.010670992629285926,0.02624763888504994,0.0097095086091999,0.36426396706519176,0.010432503892309172,40.111111111111114,3.2222222222222223,1.7777777777777777,3.6666666666666665,234.3741879940033,43.10182509828125,31.0,1.5811388300841893,0.0,0.0
NSGA3,greedy_ting,2P,1.4080911342806441,0.07355760623416958,1.5015266610025912,0.005076905159903997,0.8776833444425612,0.029400461106335138,0.22452197142938535,0.006799047877597455,0.14347343319072184,0.010335073171390945,44.5401311871466,3.4910656431516385,0.36838584310942124,0.007259490789529804,0.014474183928124853,0.00527968207890346,0.3838084894724008,0.0393609427333808,36.333333333333336,3.2222222222222223,1.7777777777777777,2.888888888888889,229.32510952949525,28.42545267011078,28.2,3.03315017762062,0.0,0.0
NSGA3,greedy_ting,HUX,1.4333604417523274,0.06878664336451094,1.4902379675302737,0.010581172425328801,0.8807996013782946,0.0321026536716837,0.24139810274962642,0.009063296911822132,0.1327732065877132,0.0042911395342144,38.341687799544545,2.6732004571277512,0.365205595113668,0.007809804485952302,0.008730986217987406,0.0035305091607744955,0.41056209648708225,0.022819416548443258,34.0,3.2222222222222223,1.7777777777777777,1.7777777777777777,213.50766439437865,15.882402819582333,30.0,1.8708286933869704,0.0,0.0
NSGA3,greedy_ting,UX,1.3955966488559566,0.043563006757923455,1.4773270708705262,0.019907002101280345,0.8863127491322826,0.01295800711980248,0.2409581186266867,0.006772512888509969,0.1284640889155244,0.009622752594545198,35.21978878194304,2.0477924688044817,0.3633125954673219,0.006919783082785543,0.00504255406167514,0.0017932503830794721,0.3826437378782638,0.020111960304282882,33.333333333333336,3.2222222222222223,1.7777777777777777,1.6666666666666667,215.99509692192078,53.320430607393476,28.6,1.1401754250991378,0.0,0.0
NSGA3,random_dense,1P,0.5404363586974977,0.06518506646668147,1.443408172768271,0.0062935491430771194,1.2610457455659905,0.024355531073809684,0.23382022739165595,0.0005621539169547047,0.2135413167474701,0.004253811309645461,113.53297979564039,1.588649422545515,0.31266520711908435,0.008269830757883496,0.6533962296878221,0.024817641529674743,0.7794414547010805,0.01083159703972248,44.333333333333336,3.2222222222222223,1.7777777777777777,3.6666666666666665,216.69484114646912,27.261515526109594,52.8,0.8366600265340757,0.0,0.0
NSGA3,random_dense,2P,0.5274238492437362,0.043600101905471596,1.4167039087774687,0.008628280011481672,1.2318150041100857,0.018314572621016222,0.24492913333550645,0.003400045500917951,0.22441069685258613,0.004634611316676466,111.13107744079628,3.17919883589914,0.3268995756779164,0.007505377293701478,0.6146896390486297,0.007660857568407093,0.7425628125443812,0.011740662185397474,38.888888888888886,3.2222222222222223,1.7777777777777777,2.888888888888889,230.32421164512635,34.73978638669521,50.6,1.3416407864998738,0.0,0.0
NSGA3,random_dense,HUX,0.690617292945845,0.014707770572634395,1.3644015082835037,0.0077828885017020835,1.1069226712297138,0.009964212562019936,0.27388387792075114,0.0036413725400888364,0.2474579881780997,0.0019076306110834616,99.33281283816673,2.4231023906872,0.3777639851989714,0.0037475070892873706,0.4352767452620466,0.0073505137316160546,0.6266164650145593,0.007861429080431472,27.444444444444443,3.2222222222222223,1.7777777777777777,1.7777777777777777,241.67890725135803,41.48280270305097,42.6,2.3021728866442674,0.0,0.0
NSGA3,random_dense,UX,0.6966870241159187,0.019458973876419913,1.3667103616249228,0.009740384612073409,1.1043799657516613,0.006263106286595797,0.2710867509177953,0.0024506053456077844,0.24646243211303864,0.002192400598515029,97.39674274110445,2.4739899612190546,0.3774886103716676,0.0009364584919142905,0.43564191576803646,0.023328847117651527,0.6217150298061511,0.01881784496604027,28.444444444444443,3.2222222222222223,1.7777777777777777,1.6666666666666667,197.9188560962677,41.12651410051048,42.8,2.387467277262665,0.0,0.0
RVEA,greedy_multi,1P,0.2770862282876103,0.02826879073376847,1.5272113098895062,0.0073956943707393025,1.4803438118009993,0.005244835063762277,0.2090940244163632,0.00685852663682479,0.08802354418389702,0.0052185251489608835,9.697515290896167,0.6879924702920006,0.10941548244225818,0.0025226008206909833,0.005548603618170363,0.0026209516971061426,0.08474752846019139,0.006117134497991657,65.33333333333333,6.444444444444445,2.4444444444444446,3.6666666666666665,201.63812890052796,24.771393733347995,76.8,2.949576240750527,143.2,2.9495762407505213
RVEA,greedy_multi,2P,0.2722472584126493,0.029451104183929946,1.5242936410170065,0.004788554046782529,1.4756581877506267,0.012390736892832734,0.21561019002195475,0.010768179629080579,0.0970016093875669,0.005645727703058383,10.257663477091953,0.6631948630012355,0.11266414718014542,0.007032805175181749,0.004979516067588748,0.0025024286399691967,0.07932536417343412,0.008821309886479793,63.111111111111114,6.444444444444445,2.4444444444444446,2.888888888888889,166.02309393882751,39.35242818110443,76.8,8.228000972289685,143.2,8.228000972289683
RVEA,greedy_multi,HUX,0.26934147032163647,0.012384979086176369,1.5193290137497262,0.003665758092235807,1.466445956702282,0.007179715621402431,0.2228850393556276,0.009315212715041397,0.0987302005287774,0.003960833328170093,10.946471193739153,0.21404251254621934,0.11891890388132262,0.0037833557456429527,0.004837244179943328,0.002243885222338264,0.06856238256843168,0.0019031972063542498,59.44444444444444,6.444444444444445,2.4444444444444446,1.7777777777777777,229.71024250984192,37.22016446035076,71.8,7.3280283842245035,148.2,7.328028384224504
RVEA,greedy_multi,UX,0.2815635642904041,0.02276187468575058,1.514219657823046,0.004908508847730586,1.4632150074102406,0.006987657192587307,0.2254878668991572,0.008659070591286648,0.10277057360794703,0.007312057886969576,11.342210921094527,0.4659813285732793,0.12113011687181512,0.0046518574550034174,0.004339292573184515,0.0030741099972791917,0.07013642897572693,0.007374939657023286,55.333333333333336,6.444444444444445,2.4444444444444446,1.6666666666666667,198.3524610042572,41.91758255145235,70.6,5.029910535983715,149.4,5.029910535983715
RVEA,greedy_ting,1P,1.2856639818447664,0.03648309400542132,1.6076739279209324,0.022995314489326974,1.019655707777777,0.03945237349470944,0.17851360131105173,0.012107960270485213,0.07463277408774291,0.008613416848001718,48.34387612742351,4.1721876415345935,0.27175888839783446,0.01275430932618977,0.0411022538704595,0.057482314071379,0.5375476001857808,0.0248902538612162,54.666666666666664,6.444444444444445,1.7777777777777777,3.6666666666666665,239.28217520713807,34.236938315386645,44.8,3.2710854467592254,175.2,3.2710854467592245
RVEA,greedy_ting,2P,1.2681622565232296,0.11784647968420305,1.5811871987119432,0.02365279237604773,1.0355371436206844,0.03410535606708956,0.19610609047998004,0.014626353603678218,0.07831091476218999,0.010977203869106415,40.73506000210283,3.930171621617593,0.273834832969578,0.014050023469032785,0.026655808275795223,0.017572531769984124,0.4935849589271453,0.02338143510983003,54.55555555555556,6.444444444444445,1.7777777777777777,2.888888888888889,223.80266575813295,54.77173824535626,45.6,2.073644135332772,174.4,2.0736441353327697
RVEA,greedy_ting,HUX,1.2406979421654731,0.038216405331178344,1.6190315977140635,0.005563263213785625,1.0541120631228258,0.02714970845716425,0.18059873481828007,0.005743539939293364,0.10426152195263916,0.004704249137537937,44.79008552722865,1.7811006967551433,0.27262931506557975,0.00742365740153756,0.05791477715352611,0.04593539330980405,0.5274237973688398,0.0144680631015391,54.55555555555556,6.444444444444445,1.7777777777777777,1.7777777777777777,190.9061285495758,22.040014034650273,42.6,1.816590212458495,177.4,1.8165902124584952
RVEA,greedy_ting,UX,1.2404603670373169,0.03723405009097021,1.6105907060745732,0.005432253231605884,1.0584372933398423,0.01943199074495154,0.1771139646529592,0.009546545833236107,0.10089870452983865,0.007532257233336982,42.66661681344202,2.690136295306283,0.27084605481675716,0.008097542166675487,0.02843732420408146,0.022527822987403356,0.5043272241922557,0.017193218097290186,55.111111111111114,6.444444444444445,1.7777777777777777,1.6666666666666667,227.59986848831176,34.86886700564943,44.0,0.7071067811865476,176.0,0.7071067811865476
RVEA,random_dense,1P,0.2910101759711347,0.02799284678791496,1.530470444130424,0.0141356999107967,1.437372862435829,0.008494603784386191,0.2109670285213007,0.0036986007743189417,0.19626189913149894,0.0037191383803787783,109.93047035346487,2.142430543008575,0.24690948755482361,0.0027144559939545664,0.727405861840021,0.0206710034668433,0.7941321648057947,0.022492949770579824,61.44444444444444,6.444444444444445,1.7777777777777777,3.6666666666666665,151.21765189170839,35.86363590064589,86.2,5.357238094391548,0.0,0.0
RVEA,random_dense,2P,0.27830458446066914,0.03945791114652949,1.5141293073885982,0.013817118856564187,1.4252231376378357,0.022132145278817007,0.21907997260389234,0.0034012990043744543,0.20354112441346017,0.0036834749539118926,105.31602282786119,2.660476053402562,0.25115544379502974,0.009026406052445441,0.7092194495682066,0.032155080611392516,0.7699344109761783,0.02280936677522643,57.55555555555556,6.444444444444445,1.7777777777777777,2.888888888888889,152.04933648109437,14.497468664433185,82.0,5.522680508593631,0.0,0.0
RVEA,random_dense,HUX,0.3054340872314077,0.06361329112524414,1.4672348905540429,0.0120887380919886,1.3520606897146308,0.028239330259618237,0.2384179106180877,0.004642328686960767,0.2248099986628201,0.004277147929419001,100.84140917151467,3.924619962629118,0.2794706966237438,0.009911449787863213,0.6076965465849549,0.02269540027345158,0.6843443635969472,0.023077857720645883,46.0,6.444444444444445,1.7777777777777777,1.7777777777777777,126.94595527648926,38.47058867586984,76.4,3.286335345030995,0.0,0.0
RVEA,random_dense,UX,0.34799010362159316,0.0345682834728948,1.4830786035346564,0.010526880154319686,1.349963030122915,0.021130598719298507,0.23313325096071652,0.00453393225957733,0.2205628854355753,0.0034438188162986432,98.40861239429952,2.408990052272325,0.2774812737574284,0.007973630830665284,0.6103765408418368,0.024943750655943116,0.6931665574629965,0.020312438076465596,49.333333333333336,6.444444444444445,1.7777777777777777,1.6666666666666667,147.9720087528229,14.800566580863252,75.2,4.764451699828637,0.0,0.0
SMSEMOA,greedy_multi,1P,0.2851076541332224,0.01834721651234292,1.524125781280524,0.008608906540131583,1.462829773792381,0.01177444058235482,0.2209031198686371,0.02048202302163304,0.15348539273663522,0.020613479530377184,11.160674881763999,1.2551242903882465,0.11243091170195485,0.008007708597985289,0.008052257262114174,0.0049372373140341985,0.12498502455371616,0.029209496815432022,58.333333333333336,4.222222222222222,2.4444444444444446,3.6666666666666665,1356.2918965816498,292.6679280085861,192.2,23.188359148503803,27.8,23.1883591485038
SMSEMOA,greedy_multi,2P,0.27364641985193777,0.02287651024307018,1.5192879768210055,0.005185363390421779,1.4692444274028382,0.005238684244671862,0.21931720686980155,0.008985121656688555,0.1434203837298778,0.024070736763148186,10.768805792579244,1.6803030637754244,0.1094275324744514,0.003844885114237792,0.004759352915752276,0.0037021236652565103,0.11123235976821337,0.04074786031476857,58.22222222222222,4.222222222222222,2.4444444444444446,2.888888888888889,1658.4892801761628,315.2331772739502,174.8,36.47876094386979,45.2,36.478760943869794
SMSEMOA,greedy_multi,HUX,0.28177640278202387,0.027286992229506382,1.5211671763471615,0.003654774968090006,1.4639187337693016,0.006368538539375468,0.21689774352455107,0.006947541329102421,0.14057669966559533,0.014790980452586207,10.898917723332616,0.9655195343355588,0.11246970755598648,0.002889529578958252,0.0036279331349574804,0.0023377656648665922,0.11430625358550643,0.030873985761207482,57.22222222222222,4.222222222222222,2.4444444444444446,1.7777777777777777,937.7092728614807,254.76490851852006,219.2,1.7888543819998326,0.8,1.7888543819998317
SMSEMOA,greedy_multi,UX,0.29815220194442826,0.021970983579971574,1.5181125410864507,0.0061846162099540095,1.4657728553523308,0.005816907424735122,0.22507936507936507,0.008201911544611954,0.13056318143020504,0.01129625540815921,10.881792210660313,0.903869826043807,0.11154024893985645,0.002938823623353086,0.008222122330385561,0.007156202014559924,0.14135951858110424,0.02086745455365235,59.666666666666664,4.222222222222222,2.4444444444444446,1.6666666666666667,1023.562846326828,116.47520891176802,219.0,1.7320508075688772,1.0,1.7320508075688772
SMSEMOA,greedy_ting,1P,1.4682025890687043,0.03176749484450985,1.4985040784748154,0.010423465391263665,0.8515403396260318,0.011121749434370548,0.25743108173269136,0.005274333825687401,0.21011421150681694,0.018769040363476222,46.11952778515534,12.141529111191161,0.36543687968605987,0.010678941110559694,0.011235955056154526,0.002247191011230906,0.34949583191749134,0.09092930069562111,26.38888888888889,4.222222222222222,1.7777777777777777,3.6666666666666665,1515.4149157047273,177.08716015938145,218.8,1.3038404810405302,1.2,1.3038404810405297
SMSEMOA,greedy_ting,2P,1.4533059163015047,0.016493231914813163,1.5071019301554678,0.012080488971555123,0.8489214319968005,0.010179976654344017,0.25863792055478296,0.009957886848125841,0.2149212434477729,0.006097861622974495,52.40145712443585,13.806135606861451,0.3742508006312999,0.007525388212789231,0.011685393258400708,0.0048717940199168724,0.4064217414154424,0.08348483233661136,27.88888888888889,4.222222222222222,1.7777777777777777,2.888888888888889,1258.2889493942262,81.16213104642513,220.0,0.0,0.0,0.0
