config,MaxToleranceRate
SPEA2-greedy_ting-1P,0.23046875
SPEA2-greedy_ting-1P,0.22525597269624573
SPEA2-greedy_ting-1P,0.21973094170403587
SPEA2-greedy_ting-1P,0.22393822393822393
SPEA2-greedy_ting-1P,0.2246153846153846
SPEA2-greedy_ting-1P,0.22364217252396165
SPEA2-greedy_ting-1P,0.22189349112426035
SPEA2-greedy_ting-1P,0.23018867924528302
SPEA2-greedy_ting-1P,0.2204724409448819
SPEA2-greedy_ting-1P,0.2304147465437788
SPEA2-greedy_ting-1P,0.21908127208480566
SPEA2-greedy_ting-1P,0.23103448275862068
SPEA2-greedy_ting-1P,0.2139917695473251
SPEA2-greedy_ting-1P,0.2298507462686567
SPEA2-greedy_ting-1P,0.22713864306784662
SPEA2-greedy_ting-1P,0.22903225806451613
SPEA2-greedy_ting-1P,0.22105263157894736
SPEA2-greedy_ting-1P,0.22570532915360503
SPEA2-greedy_ting-1P,0.22530864197530864
SPEA2-greedy_ting-1P,0.22388059701492538
SPEA2-greedy_ting-1P,0.22580645161290322
SPEA2-greedy_ting-1P,0.22846441947565543
SPEA2-greedy_ting-2P,0.2236842105263158
SPEA2-greedy_ting-2P,0.2217573221757322
SPEA2-greedy_ting-2P,0.22807017543859648
SPEA2-greedy_ting-2P,0.23193916349809887
SPEA2-greedy_ting-2P,0.22981366459627328
SPEA2-greedy_ting-2P,0.23220973782771537
SPEA2-greedy_ting-2P,0.2280130293159609
SPEA2-greedy_ting-2P,0.22636103151862463
SPEA2-greedy_ting-2P,0.23103448275862068
SPEA2-greedy_ting-2P,0.2204724409448819
SPEA2-greedy_ting-2P,0.22142857142857142
SPEA2-greedy_ting-2P,0.23890784982935154
SPEA2-greedy_ting-2P,0.22872340425531915
SPEA2-greedy_ting-2P,0.23220973782771537
SPEA2-greedy_ting-2P,0.24031007751937986
SPEA2-greedy_ting-2P,0.22426470588235295
SPEA2-greedy_ting-2P,0.2319277108433735
SPEA2-greedy_ting-2P,0.2267080745341615
SPEA2-greedy_ting-2P,0.22589531680440772
SPEA2-greedy_ting-2P,0.236
SPEA2-greedy_ting-2P,0.2208955223880597
SPEA2-greedy_ting-2P,0.23574144486692014
SPEA2-greedy_ting-2P,0.22699386503067484
SPEA2-greedy_ting-2P,0.22115384615384615
SPEA2-greedy_ting-2P,0.21904761904761905
SPEA2-greedy_ting-2P,0.2315270935960591
SPEA2-greedy_ting-2P,0.23404255319148937
SPEA2-greedy_ting-2P,0.21891891891891893
SPEA2-greedy_ting-2P,0.22435897435897437
SPEA2-greedy_ting-2P,0.24187725631768953
SPEA2-greedy_ting-2P,0.22635135135135134
SPEA2-greedy_multi-UX,0.2857142857142857
SPEA2-greedy_multi-UX,0.27906976744186046
SPEA2-greedy_multi-UX,0.28846153846153844
SPEA2-greedy_multi-UX,0.29411764705882354
SPEA2-greedy_multi-UX,0.2777777777777778
SPEA2-greedy_multi-UX,0.28
SPEA2-greedy_multi-UX,0.2857142857142857
SPEA2-greedy_multi-UX,0.2830188679245283
SPEA2-greedy_multi-UX,0.27586206896551724
SPEA2-greedy_multi-UX,0.2826086956521739
SPEA2-greedy_multi-UX,0.2857142857142857
SPEA2-greedy_multi-UX,0.2857142857142857
SPEA2-greedy_multi-UX,0.2916666666666667
SPEA2-greedy_multi-UX,0.27906976744186046
SPEA2-greedy_multi-UX,0.2826086956521739
SPEA2-greedy_multi-UX,0.28846153846153844
SPEA2-greedy_multi-UX,0.2982456140350877
SPEA2-greedy_multi-UX,0.2857142857142857
SPEA2-greedy_multi-UX,0.2962962962962963
SPEA2-greedy_multi-UX,0.2978723404255319
SPEA2-greedy_multi-UX,0.28205128205128205
SPEA2-greedy_multi-UX,0.2830188679245283
SPEA2-greedy_multi-UX,0.2857142857142857
SPEA2-greedy_multi-UX,0.2765957446808511
SPEA2-greedy_multi-UX,0.2830188679245283
SPEA2-greedy_multi-UX,0.2807017543859649
SPEA2-greedy_multi-UX,0.2857142857142857
SPEA2-greedy_multi-UX,0.2857142857142857
SPEA2-greedy_multi-UX,0.28205128205128205
SPEA2-greedy_multi-UX,0.28888888888888886
SPEA2-greedy_multi-UX,0.28125
SPEA2-greedy_multi-HUX,0.29508196721311475
SPEA2-greedy_multi-HUX,0.2826086956521739
SPEA2-greedy_multi-HUX,0.2830188679245283
SPEA2-greedy_multi-HUX,0.2857142857142857
SPEA2-greedy_multi-HUX,0.288135593220339
SPEA2-greedy_multi-HUX,0.28205128205128205
SPEA2-greedy_multi-HUX,0.2857142857142857
SPEA2-greedy_multi-HUX,0.28888888888888886
SPEA2-greedy_multi-HUX,0.2857142857142857
SPEA2-greedy_multi-HUX,0.288135593220339
SPEA2-greedy_multi-HUX,0.27906976744186046
SPEA2-greedy_multi-HUX,0.2826086956521739
SPEA2-greedy_multi-HUX,0.2857142857142857
SPEA2-greedy_multi-HUX,0.29310344827586204
SPEA2-greedy_multi-HUX,0.2765957446808511
SPEA2-greedy_multi-HUX,0.2916666666666667
SPEA2-greedy_multi-HUX,0.2857142857142857
SPEA2-greedy_multi-HUX,0.29310344827586204
SPEA2-greedy_multi-HUX,0.2916666666666667
SPEA2-greedy_multi-HUX,0.2916666666666667
SPEA2-greedy_multi-HUX,0.29411764705882354
SPEA2-greedy_multi-HUX,0.2786885245901639
SPEA2-greedy_multi-HUX,0.2857142857142857
SPEA2-greedy_multi-HUX,0.2830188679245283
SPEA2-greedy_multi-HUX,0.2916666666666667
SPEA2-greedy_multi-HUX,0.3
SPEA2-greedy_multi-HUX,0.2830188679245283
SPEA2-greedy_multi-HUX,0.2826086956521739
SPEA2-greedy_multi-HUX,0.2978723404255319
SPEA2-greedy_multi-HUX,0.2962962962962963
SPEA2-greedy_multi-HUX,0.2807017543859649
SPEA2-greedy_multi-1P,0.2777777777777778
