algorithm,init,crossover,run,seed,Range,MinSum,SumMin,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,Hypervolume,IGD+,GD+,elapsed_sec,n_solutions_final_front,n_infeasible_final_front
NSGA2,greedy_multi,HUX,5,336331752,0.3243143370492071,1.8399420865347718,1.751569932824188,0.2641509433962264,0.17864042818069897,18.914371417468182,0.060574512968244766,1.3100551096489887e-05,0.05791962344966681,228.6637887954712,219,1
NSGA2,greedy_multi,1P,1,471787000,0.21479161448028555,1.8921306911044806,1.8326094480438884,0.2564102564102564,0.16110900141788345,14.147729848764532,0.04165840377168438,4.286123845036882e-05,0.03993578916125348,261.23015570640564,219,1
NSGA2,greedy_multi,1P,2,1841197190,0.26629616883069374,1.865788595733882,1.7943472451099092,0.2564102564102564,0.17055863958713538,16.23381785795993,0.0502192547079578,1.3100551096489887e-05,0.04806676764138702,266.9506368637085,217,3
NSGA2,greedy_multi,1P,3,1602428130,0.2416149954079871,1.8837454235664701,1.8149527666608343,0.24444444444444444,0.16320678755601156,15.630613313990974,0.04549201070619807,0.0,0.046059213620274,251.00125408172607,220,0
NSGA2,greedy_multi,1P,4,1171041972,0.2629662901176801,1.875789641253443,1.8006744282090514,0.24444444444444444,0.17073927681677178,16.79617215583406,0.048720956206823485,8.733700730967353e-05,0.05063155608831907,261.50050926208496,219,1
NSGA2,greedy_multi,1P,5,1159315564,0.21926120476710229,1.8930326783868638,1.831625127848692,0.25,0.16248938990378312,14.486540941328178,0.04186349476380672,1.3100551096489887e-05,0.04223880971864243,275.351678609848,220,0
NSGA2,greedy_multi,2P,1,1341413685,0.2708324307785732,1.8741700865653936,1.795869107242659,0.25,0.16104059094977527,16.96690171774351,0.04980340428423035,1.3100551096489887e-05,0.050976477639372186,250.23352575302124,218,2
NSGA2,greedy_multi,2P,2,563340228,0.2667848818278508,1.8662753243393662,1.793498095645743,0.24528301886792453,0.15839006519168644,16.30321982577156,0.05037815743530367,1.3100551096489887e-05,0.04800209538732876,196.89148116111755,219,1
NSGA2,greedy_multi,2P,3,324571168,0.27572080348983463,1.865714235844755,1.788895358958345,0.26,0.17966008992393395,17.207975470102152,0.05150950868192957,6.550275548222739e-05,0.05179453440705738,256.1468255519867,218,2
NSGA2,greedy_multi,2P,4,2040668657,0.2571106585263498,1.8742373397656074,1.8022463930143549,0.24444444444444444,0.16080556030983872,16.244204754399792,0.04833121918733198,0.0002794784233909331,0.047833307404716356,189.74786019325256,216,4
NSGA2,greedy_multi,2P,5,2028942249,0.297713947131745,1.8583324959571834,1.7744317658084687,0.26,0.17789232791685694,18.257734725746634,0.05493125084937958,1.3100551096489887e-05,0.05636788757870383,267.6878709793091,218,2
NSGA3,random_dense,UX,1,1526548055,1.3977242502153073,1.4279086679212134,0.8965265189613196,0.24225352112676057,0.21627162598371794,138.93655015197567,0.470647320995336,0.4696233934039488,0.7698882056024724,259.8499982357025,28,0
NSGA3,random_dense,UX,2,748474598,1.2229859089818182,1.4026749711102895,0.9233537644407896,0.2515527950310559,0.22432273094574023,139.08474520619913,0.47067965726828837,0.4944583351993051,0.7557806598327387,239.08522820472717,27,0
