config,AvgToleranceRate
NSGA2-random_dense-HUX,0.2174777141246659
NSGA2-random_dense-HUX,0.22681779454679324
NSGA2-random_dense-HUX,0.22637427992109413
NSGA2-random_dense-HUX,0.22477793252254483
NSGA2-random_dense-HUX,0.22728210239355168
NSGA2-random_dense-HUX,0.22807651190435624
NSGA2-random_dense-HUX,0.2294012653283502
NSGA2-random_dense-HUX,0.21911463739851325
NSGA2-random_dense-HUX,0.22397544910477168
NSGA2-random_dense-HUX,0.22165839693057804
NSGA2-random_dense-HUX,0.22473389158674048
NSGA2-random_dense-HUX,0.2207513673079594
NSGA2-random_dense-HUX,0.22113957337684415
NSGA2-random_dense-HUX,0.23025951852088064
NSGA2-random_dense-HUX,0.22189249661453483
NSGA2-random_dense-HUX,0.2274559629948552
NSGA2-random_dense-HUX,0.21606098935788257
NSGA2-random_dense-HUX,0.22428034555263385
NSGA2-random_dense-HUX,0.23009989602304728
NSGA2-random_dense-HUX,0.22450701055908145
NSGA2-random_dense-HUX,0.2225854869956069
NSGA2-random_dense-HUX,0.21782153440104654
NSGA2-random_dense-HUX,0.23074582199536448
NSGA2-random_dense-HUX,0.22747950297957112
NSGA2-random_dense-HUX,0.20769629207293008
NSGA2-random_dense-HUX,0.21750364622737378
NSGA2-random_dense-HUX,0.2251396630386967
NSGA2-random_dense-HUX,0.22892707875751767
NSGA2-random_dense-1P,0.19024202856313696
NSGA2-random_dense-1P,0.1964351226055575
NSGA2-random_dense-1P,0.19489003111951786
NSGA2-random_dense-1P,0.18926819910249892
NSGA2-random_dense-1P,0.19976071064984308
NSGA2-random_dense-1P,0.19327215243953208
NSGA2-random_dense-1P,0.1951053407292528
NSGA2-random_dense-1P,0.20044080514382914
NSGA2-random_dense-1P,0.19958789443817004
NSGA2-random_dense-1P,0.20445952959020494
NSGA2-random_dense-1P,0.20068995514587268
NSGA2-random_dense-1P,0.20450021211448685
NSGA2-random_dense-1P,0.19834939996891604
NSGA2-random_dense-1P,0.19758268858341493
NSGA2-random_dense-1P,0.19963090836138603
NSGA2-random_dense-1P,0.20160386495666832
NSGA2-random_dense-1P,0.2016162959147534
NSGA2-random_dense-1P,0.1975924781535383
NSGA2-random_dense-1P,0.191306066063534
NSGA2-random_dense-1P,0.2016004932231726
NSGA2-random_dense-1P,0.1949428917167841
