config,GD+
SPEA2-greedy_ting-2P,0.5704593907324871
SPEA2-greedy_ting-2P,0.6032376254844891
SPEA2-greedy_ting-2P,0.5830455528670181
SPEA2-greedy_ting-2P,0.6747174698095416
SPEA2-greedy_ting-2P,0.5469794029042064
SPEA2-greedy_ting-2P,0.5902512958922149
SPEA2-greedy_ting-2P,0.6610112536948349
SPEA2-greedy_ting-2P,0.6072578662314635
SPEA2-greedy_ting-2P,0.6126154202403642
SPEA2-greedy_ting-2P,0.6418226455303803
SPEA2-greedy_multi-UX,0.0650740670832984
SPEA2-greedy_multi-UX,0.06496230351063263
SPEA2-greedy_multi-UX,0.07158642506942596
SPEA2-greedy_multi-UX,0.06998825619318118
SPEA2-greedy_multi-UX,0.0746212804469833
SPEA2-greedy_multi-UX,0.06868012856970862
SPEA2-greedy_multi-UX,0.06853583218980333
SPEA2-greedy_multi-UX,0.07064528072098791
SPEA2-greedy_multi-UX,0.06873772438105272
SPEA2-greedy_multi-UX,0.057772124484654824
SPEA2-greedy_multi-UX,0.06945824711590069
SPEA2-greedy_multi-UX,0.06701237810493793
SPEA2-greedy_multi-UX,0.08345837418504548
SPEA2-greedy_multi-UX,0.0668540436724555
SPEA2-greedy_multi-UX,0.06112275729265473
SPEA2-greedy_multi-UX,0.07276171267662204
SPEA2-greedy_multi-UX,0.08431136270847038
SPEA2-greedy_multi-UX,0.07099109761100418
SPEA2-greedy_multi-UX,0.05283774007435132
SPEA2-greedy_multi-UX,0.06282860105080633
SPEA2-greedy_multi-UX,0.06851704220050499
SPEA2-greedy_multi-UX,0.06420118721219194
SPEA2-greedy_multi-UX,0.063432166781667
SPEA2-greedy_multi-UX,0.06388629064452965
SPEA2-greedy_multi-UX,0.0680674268684831
SPEA2-greedy_multi-UX,0.06886515590047766
SPEA2-greedy_multi-UX,0.06382662103943812
SPEA2-greedy_multi-UX,0.062028105576204064
SPEA2-greedy_multi-UX,0.0660854877220885
SPEA2-greedy_multi-UX,0.059498839740880376
SPEA2-greedy_multi-UX,0.07487509868672478
SPEA2-greedy_multi-HUX,0.06945943570807174
SPEA2-greedy_multi-HUX,0.06111616679171669
SPEA2-greedy_multi-HUX,0.07293484820982937
SPEA2-greedy_multi-HUX,0.05874365157138308
SPEA2-greedy_multi-HUX,0.07414298557188433
SPEA2-greedy_multi-HUX,0.0598973224196047
SPEA2-greedy_multi-HUX,0.07489513108811811
SPEA2-greedy_multi-HUX,0.07266435250624445
SPEA2-greedy_multi-HUX,0.06132475780331106
SPEA2-greedy_multi-HUX,0.06807885728776988
