config,AvgHammingDistance
SPEA2-greedy_multi-HUX,9.710968729851707
SPEA2-greedy_multi-1P,9.536951966473241
SPEA2-greedy_multi-1P,9.38520712443585
SPEA2-greedy_multi-1P,8.788793520309477
SPEA2-greedy_multi-1P,9.472844132817539
SPEA2-greedy_multi-1P,9.620474693745969
SPEA2-greedy_multi-1P,10.102417794970988
SPEA2-greedy_multi-1P,9.059796099290782
SPEA2-greedy_multi-1P,9.124347195357831
SPEA2-greedy_multi-1P,9.478118955512574
SPEA2-greedy_multi-1P,9.938688749194068
SPEA2-greedy_multi-1P,9.039567214700194
SPEA2-greedy_multi-1P,9.67889264990329
SPEA2-greedy_multi-1P,8.937761927788523
SPEA2-greedy_multi-1P,7.714833172147002
SPEA2-greedy_multi-1P,9.538056092843325
SPEA2-greedy_multi-1P,9.49144100580271
SPEA2-greedy_multi-1P,9.482757092198582
SPEA2-greedy_multi-1P,9.052224371373308
SPEA2-greedy_multi-1P,10.04745728562218
SPEA2-greedy_multi-1P,9.235122501611865
SPEA2-greedy_multi-1P,9.645140232108314
SPEA2-greedy_multi-1P,9.904593810444872
SPEA2-greedy_multi-1P,9.046562701482914
SPEA2-greedy_multi-1P,9.324689716312058
SPEA2-greedy_multi-1P,9.002224371373305
SPEA2-greedy_multi-1P,8.871264506769828
SPEA2-greedy_multi-1P,9.228513862024501
SPEA2-greedy_multi-1P,9.656866537717603
SPEA2-greedy_multi-1P,9.728368794326242
SPEA2-greedy_multi-1P,8.713906350741455
SPEA2-greedy_multi-1P,8.626313668600902
SPEA2-greedy_multi-2P,9.794910541586074
SPEA2-greedy_multi-2P,8.468943423597679
SPEA2-greedy_multi-2P,8.766251611863314
SPEA2-greedy_multi-2P,9.286440199871052
SPEA2-greedy_multi-2P,8.21879029658285
SPEA2-greedy_multi-2P,9.339647807865894
SPEA2-greedy_multi-2P,9.6579666344294
SPEA2-greedy_multi-2P,8.283579142488717
SPEA2-greedy_multi-2P,9.359864603481624
SPEA2-greedy_multi-2P,9.506358800773693
SPEA2-greedy_multi-2P,8.352409735654415
SPEA2-greedy_multi-2P,9.870494842037395
SPEA2-greedy_multi-2P,8.097634590586718
SPEA2-greedy_multi-2P,8.124653449387491
SPEA2-greedy_multi-2P,9.480250644745325
SPEA2-greedy_multi-2P,9.550366698903934
SPEA2-greedy_multi-2P,9.208321244358478
SPEA2-greedy_multi-2P,8.688160863958737
SPEA2-greedy_multi-2P,8.482402482269503
SPEA2-greedy_multi-2P,8.653590425531915
SPEA2-greedy_multi-2P,8.483280947775627
SPEA2-greedy_multi-2P,9.25442859445519
SPEA2-greedy_multi-2P,9.301172630560927
SPEA2-greedy_multi-2P,8.70747904577692
SPEA2-greedy_multi-2P,8.852913442940038
SPEA2-greedy_multi-2P,9.074161831076724
SPEA2-greedy_multi-2P,8.518697614442296
SPEA2-greedy_multi-2P,9.777361379754996
SPEA2-greedy_multi-2P,9.00884912959381
SPEA2-greedy_multi-2P,8.447638620245005
SPEA2-greedy_multi-2P,9.423722598323664
NSGA2-random_dense-UX,97.55697533849128
NSGA2-random_dense-UX,104.24548678272083
NSGA2-random_dense-UX,93.0749959703417
NSGA2-random_dense-UX,92.11097678916828
NSGA2-random_dense-UX,99.36387411347518
NSGA2-random_dense-UX,105.94295212765957
NSGA2-random_dense-UX,104.80187782076081
