config,AvgToleranceRate
AGEMOEA2-greedy_multi-2P,0.14909123501669358
AGEMOEA2-greedy_multi-2P,0.1670081511610897
AGEMOEA2-greedy_multi-2P,0.17214785479819747
AGEMOEA2-greedy_multi-2P,0.1409121609335679
SMSEMOA-random_dense-UX,0.24240060926768117
SMSEMOA-random_dense-UX,0.24189218570370374
SMSEMOA-random_dense-UX,0.23921118127412214
SMSEMOA-random_dense-UX,0.2411121730854857
SMSEMOA-random_dense-UX,0.2440518676269894
SMSEMOA-random_dense-HUX,0.23796512158518104
SMSEMOA-random_dense-HUX,0.23778208595543857
SMSEMOA-random_dense-HUX,0.24127637979985592
SMSEMOA-random_dense-HUX,0.2387171273740183
SMSEMOA-random_dense-HUX,0.24214209536410716
SMSEMOA-random_dense-1P,0.2203213752549832
SMSEMOA-random_dense-1P,0.22325722141862905
SMSEMOA-random_dense-1P,0.22307095656041726
SMSEMOA-random_dense-1P,0.22984242877334718
SMSEMOA-random_dense-1P,0.2312608766440127
SMSEMOA-random_dense-2P,0.2280517071741472
SMSEMOA-random_dense-2P,0.23139162682707373
SMSEMOA-random_dense-2P,0.22813487058030196
SMSEMOA-random_dense-2P,0.2266738732849494
SMSEMOA-random_dense-2P,0.23055026916326662
SMSEMOA-greedy_ting-UX,0.23815966153323856
SMSEMOA-greedy_ting-UX,0.2415409456978132
SMSEMOA-greedy_ting-UX,0.2403019622644906
SMSEMOA-greedy_ting-UX,0.23703911996063243
SMSEMOA-greedy_ting-UX,0.2413309815468757
SMSEMOA-greedy_ting-HUX,0.24015303856800543
SMSEMOA-greedy_ting-HUX,0.24226840696871008
SMSEMOA-greedy_ting-HUX,0.24625412917211562
SMSEMOA-greedy_ting-HUX,0.2401116723146816
SMSEMOA-greedy_ting-HUX,0.24872531261798655
SMSEMOA-greedy_ting-1P,0.2015906430083581
SMSEMOA-greedy_ting-1P,0.20218539768260435
SMSEMOA-greedy_ting-1P,0.21265697159443472
SMSEMOA-greedy_ting-1P,0.21874158669718127
SMSEMOA-greedy_ting-1P,0.19821592374630193
SMSEMOA-greedy_ting-2P,0.21123713455745005
SMSEMOA-greedy_ting-2P,0.21856343816917695
SMSEMOA-greedy_ting-2P,0.22550074787230875
SMSEMOA-greedy_ting-2P,0.22185098578614634
SMSEMOA-greedy_ting-2P,0.21916952550515412
SMSEMOA-greedy_multi-UX,0.15299339062665054
SMSEMOA-greedy_multi-UX,0.1615162153685893
SMSEMOA-greedy_multi-UX,0.16746424524194703
SMSEMOA-greedy_multi-UX,0.1548378709622781
SMSEMOA-greedy_multi-UX,0.1424068677632926
SMSEMOA-greedy_multi-HUX,0.16229576411380306
SMSEMOA-greedy_multi-HUX,0.16487475056999176
SMSEMOA-greedy_multi-HUX,0.15481545784347148
SMSEMOA-greedy_multi-HUX,0.14612053214836515
SMSEMOA-greedy_multi-HUX,0.15840048400478024
SMSEMOA-greedy_multi-1P,0.14721177113535078
SMSEMOA-greedy_multi-1P,0.16565144739761717
SMSEMOA-greedy_multi-1P,0.1837733384894001
SMSEMOA-greedy_multi-1P,0.16222918788908966
SMSEMOA-greedy_multi-1P,0.17460135629676996
SMSEMOA-greedy_multi-2P,0.14303830942468101
SMSEMOA-greedy_multi-2P,0.16203451786605008
SMSEMOA-greedy_multi-2P,0.16627685710080775
SMSEMOA-greedy_multi-2P,0.15626380341610188
SMSEMOA-greedy_multi-2P,0.16963706154665978
RVEA-random_dense-UX,0.21845614187438941
RVEA-random_dense-UX,0.23066660406898576
RVEA-random_dense-UX,0.22044861985304412
RVEA-random_dense-UX,0.22321730601324227
RVEA-random_dense-UX,0.2195219334245688
RVEA-random_dense-HUX,0.21934923825889777
RVEA-random_dense-HUX,0.21101778152716558
RVEA-random_dense-HUX,0.22206531928837214
RVEA-random_dense-HUX,0.22227437874426087
RVEA-random_dense-HUX,0.21843478352841936
RVEA-random_dense-1P,0.1950388735696589
RVEA-random_dense-1P,0.19753449635653392
RVEA-random_dense-1P,0.19520947589260979
RVEA-random_dense-1P,0.19179407226814546
RVEA-random_dense-1P,0.1875273873317556
RVEA-random_dense-2P,0.2063797993280356
RVEA-random_dense-2P,0.18889276652323575
RVEA-random_dense-2P,0.20800687954598174
RVEA-random_dense-2P,0.19562106774287033
RVEA-random_dense-2P,0.1984392118451284
RVEA-greedy_ting-UX,0.1414265285525582
RVEA-greedy_ting-UX,0.12145727810218958
RVEA-greedy_ting-UX,0.1270150936047222
RVEA-greedy_ting-UX,0.1191862521029784
RVEA-greedy_ting-UX,0.13266596937631508
RVEA-greedy_ting-HUX,0.13417532255027614
RVEA-greedy_ting-HUX,0.12289413175144921
RVEA-greedy_ting-HUX,0.1274002339639414
RVEA-greedy_ting-HUX,0.11932404944256489
RVEA-greedy_ting-HUX,0.13129050499821976
RVEA-greedy_ting-1P,0.06736793474817838
RVEA-greedy_ting-1P,0.07168274189216291
RVEA-greedy_ting-1P,0.07583836320811319
RVEA-greedy_ting-1P,0.0772892834499198
RVEA-greedy_ting-1P,0.08717795650346102
RVEA-greedy_ting-2P,0.07256167967658941
RVEA-greedy_ting-2P,0.07892211367771311
RVEA-greedy_ting-2P,0.08054531816422748
RVEA-greedy_ting-2P,0.07409359745576251
RVEA-greedy_ting-2P,0.07300583517767827
RVEA-greedy_multi-UX,0.07823277542537517
RVEA-greedy_multi-UX,0.0827697301143591
RVEA-greedy_multi-UX,0.07964243991351762
RVEA-greedy_multi-UX,0.08073790670797078
RVEA-greedy_multi-UX,0.08385704869354582
RVEA-greedy_multi-HUX,0.09026368589537231
RVEA-greedy_multi-HUX,0.08256297450399527
RVEA-greedy_multi-HUX,0.1000404205364886
RVEA-greedy_multi-HUX,0.0824741505509442
RVEA-greedy_multi-HUX,0.06942489025964979
RVEA-greedy_multi-1P,0.07338697030905494
RVEA-greedy_multi-1P,0.0744224681474323
RVEA-greedy_multi-1P,0.07992740079571459
RVEA-greedy_multi-1P,0.07365006241322031
RVEA-greedy_multi-1P,0.10077788540480197
RVEA-greedy_multi-2P,0.0795925437147351
RVEA-greedy_multi-2P,0.07815682929201116
RVEA-greedy_multi-2P,0.07640653002253452
RVEA-greedy_multi-2P,0.08159291857567719
RVEA-greedy_multi-2P,0.07425958682847508
