algorithm,init,run,seed,elapsed_sec,n_solutions_final_front,n_infeasible_final_front,Range,SumMin,MinSum,Hypervolume,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,avg_h_norm
SPEA2,random_dense,7,1223869482,149.53620266914368,200,0,0.42328598116489485,0.29578852478391726,0.35000148051103036,1.0953473028312064,0.2543859649122807,0.1855674019547152,0.38225691894333413,0.0004951514494084639
SPEA2,random_dense,8,993586297,149.2316780090332,200,0,0.4562265917660532,0.31626204489211995,0.3664604960061639,1.0715989726162414,0.2583732057416268,0.2050288912760634,0.3820231864766013,0.0004948486871458566
SPEA2,random_dense,9,1095425446,148.21698999404907,200,0,0.4937321998373439,0.2845588606478433,0.3475541620536166,1.1070515868866733,0.25,0.19642491137852353,0.3825872297057056,0.0004955793130902922
SPEA2,random_dense,10,977769334,149.45913910865784,200,0,0.6542712330017338,0.24074035973168367,0.32840145135168153,1.1536454079553276,0.22388059701492538,0.14703078063687566,0.37243688880765446,0.0004824312031187234
SPEA2,random_dense,11,1445069612,82.11014747619629,200,0,0.4676920471176479,0.29271549684969334,0.3529466105546285,1.0982829310120823,0.23949579831932774,0.17968482324099846,0.36275813761803277,0.0004698939606451202
SPEA2,random_dense,12,1774630539,137.69050931930542,200,0,0.5444033261896931,0.25280558323430236,0.3335370339033087,1.1418255030655233,0.24260355029585798,0.1855703999351109,0.37247583883640656,0.0004824816565238427
SPEA2,random_dense,13,1739058731,87.46490216255188,200,0,0.4028210822223136,0.3215022478307608,0.3836774008850673,1.0660226092976046,0.25,0.1742133112893323,0.37360635332147607,0.00048394605352522805
SPEA2,random_dense,14,2140469985,121.57633066177368,200,0,0.41648356182778445,0.28704425242646436,0.3437774606516351,1.105140990221774,0.2524271844660194,0.19913052123859232,0.3748789943639219,0.00048559455228487294
SPEA2,random_dense,15,329918406,149.45765805244446,200,0,0.46368278860505,0.2684048473923969,0.33701147809574833,1.125782510849371,0.2542372881355932,0.18675698180111502,0.36823851472967006,0.0004769928947275519
SPEA2,random_dense,16,283368324,151.03137135505676,200,0,0.3882230430376498,0.3012705501535184,0.3565448817871998,1.0894734125499124,0.25380710659898476,0.21160753550969466,0.3867515580213141,0.0005009735207529975
SPEA2,random_dense,17,1406109248,149.05788683891296,200,0,0.43857765722606495,0.2908737576424812,0.3440460408690258,1.1011196606187799,0.25268817204301075,0.18915944715374014,0.37078817370362016,0.0004802955617922541
SPEA2,random_dense,18,1833225883,127.88904619216919,200,0,0.3867799712392562,0.35795162624839,0.39918538140872367,1.0253384695475187,0.2474747474747475,0.2101235715472036,0.36528990253357935,0.00047317344887769344
SPEA2,random_dense,19,1519354893,151.33326601982117,200,0,0.49582043459295566,0.2871673652302382,0.3436373668574713,1.1039722663421372,0.2375,0.1852478623757372,0.3705872018980641,0.000480035235619254
SPEA2,random_dense,20,100723117,151.51491856575012,200,0,0.41271372726190375,0.3094780092042981,0.35912402499113233,1.0799583262865846,0.25,0.20492081285200786,0.3730622586727567,0.0004832412677108248
