config,SumMin
SMSEMOA-random_dense-UX,1.1808721169951037
SMSEMOA-random_dense-UX,1.1785899546901273
SMSEMOA-random_dense-HUX,1.1768930516904985
SMSEMOA-random_dense-HUX,1.1662109760095738
SMSEMOA-random_dense-HUX,1.1657290294079319
SMSEMOA-random_dense-HUX,1.1700782976309065
SMSEMOA-random_dense-HUX,1.1929520244151446
SMSEMOA-random_dense-1P,1.2993594538835613
SMSEMOA-random_dense-1P,1.3064117811699145
SMSEMOA-random_dense-1P,1.3168210925422283
SMSEMOA-random_dense-1P,1.2979902315950826
SMSEMOA-random_dense-1P,1.3129719679925254
SMSEMOA-random_dense-2P,1.2802967693328327
SMSEMOA-random_dense-2P,1.258635413479792
SMSEMOA-random_dense-2P,1.3077126092509743
SMSEMOA-random_dense-2P,1.297843042727726
SMSEMOA-random_dense-2P,1.2746974144434005
SMSEMOA-greedy_ting-UX,0.8892352989823334
SMSEMOA-greedy_ting-UX,0.8879161796870695
SMSEMOA-greedy_ting-UX,0.8694981820091481
SMSEMOA-greedy_ting-UX,0.8579624339325935
SMSEMOA-greedy_ting-UX,0.8800470582324891
SMSEMOA-greedy_ting-HUX,0.8770316852403756
SMSEMOA-greedy_ting-HUX,0.8661419644936438
SMSEMOA-greedy_ting-HUX,0.8819613462348348
SMSEMOA-greedy_ting-HUX,0.8708266957513648
SMSEMOA-greedy_ting-HUX,0.8631246154220534
SMSEMOA-greedy_ting-1P,0.8639000882946135
SMSEMOA-greedy_ting-1P,0.8511902749093577
SMSEMOA-greedy_ting-1P,0.8506387666902853
SMSEMOA-greedy_ting-1P,0.8578053240649008
SMSEMOA-greedy_ting-1P,0.8341672441710021
SMSEMOA-greedy_ting-2P,0.8482219715537553
SMSEMOA-greedy_ting-2P,0.8643999675080664
SMSEMOA-greedy_ting-2P,0.8482143504136314
SMSEMOA-greedy_ting-2P,0.8357640413133439
SMSEMOA-greedy_ting-2P,0.8480068291952054
SMSEMOA-greedy_multi-UX,1.460830097262618
SMSEMOA-greedy_multi-UX,1.47244670348244
SMSEMOA-greedy_multi-UX,1.4668542642493239
SMSEMOA-greedy_multi-UX,1.4699005927473565
SMSEMOA-greedy_multi-UX,1.4588326190199152
SMSEMOA-greedy_multi-HUX,1.4730034633079496
SMSEMOA-greedy_multi-HUX,1.4606012338041874
SMSEMOA-greedy_multi-HUX,1.467774424719707
SMSEMOA-greedy_multi-HUX,1.457167123604481
SMSEMOA-greedy_multi-HUX,1.4610474234101833
SMSEMOA-greedy_multi-1P,1.459111820884024
SMSEMOA-greedy_multi-1P,1.4771297867424806
SMSEMOA-greedy_multi-1P,1.4452144940919607
SMSEMOA-greedy_multi-1P,1.4671226218584077
SMSEMOA-greedy_multi-1P,1.465570145385032
SMSEMOA-greedy_multi-2P,1.4678140539000524
SMSEMOA-greedy_multi-2P,1.4704447872065516
SMSEMOA-greedy_multi-2P,1.4620435700620489
SMSEMOA-greedy_multi-2P,1.4766223176868394
SMSEMOA-greedy_multi-2P,1.4692974081586985
RVEA-random_dense-UX,1.3308741826374293
RVEA-random_dense-UX,1.3598799717725265
RVEA-random_dense-UX,1.3818141000958253
RVEA-random_dense-UX,1.3335432867606183
RVEA-random_dense-UX,1.343703609348176
RVEA-random_dense-HUX,1.3744181674967522
RVEA-random_dense-HUX,1.342897080524269
RVEA-random_dense-HUX,1.3199787204454545
RVEA-random_dense-HUX,1.3879469186898183
RVEA-random_dense-HUX,1.3350625614168603
RVEA-random_dense-1P,1.4448730725158465
RVEA-random_dense-1P,1.434894686602096
RVEA-random_dense-1P,1.4348269329883692
RVEA-random_dense-1P,1.4465437332004314
RVEA-random_dense-1P,1.4257258868724025
RVEA-random_dense-2P,1.4607726831314594
RVEA-random_dense-2P,1.410162297219898
RVEA-random_dense-2P,1.425848041782803
RVEA-random_dense-2P,1.4257443646062955
RVEA-random_dense-2P,1.403588301448722
RVEA-greedy_ting-UX,1.0346662976693308
RVEA-greedy_ting-UX,1.0593923726194716
RVEA-greedy_ting-UX,1.0881434890531962
RVEA-greedy_ting-UX,1.0506194767342873
RVEA-greedy_ting-UX,1.0593648306229249
RVEA-greedy_ting-HUX,1.02716501798206
RVEA-greedy_ting-HUX,1.0397732032581013
RVEA-greedy_ting-HUX,1.0531698449179612
RVEA-greedy_ting-HUX,1.0515176287495855
RVEA-greedy_ting-HUX,1.0989346207064215
RVEA-greedy_ting-1P,1.0639826449822025
RVEA-greedy_ting-1P,1.0196827171398781
RVEA-greedy_ting-1P,1.0399399071342408
RVEA-greedy_ting-1P,0.9576668917408875
RVEA-greedy_ting-1P,1.0170063778916762
RVEA-greedy_ting-2P,0.9751546058157186
RVEA-greedy_ting-2P,1.0487258239851232
RVEA-greedy_ting-2P,1.0563415353077938
RVEA-greedy_ting-2P,1.0538154000530742
RVEA-greedy_ting-2P,1.0436483529417122
RVEA-greedy_multi-UX,1.4671634702823944
RVEA-greedy_multi-UX,1.4649908635439222
RVEA-greedy_multi-UX,1.4654416695378727
RVEA-greedy_multi-UX,1.467606066711318
RVEA-greedy_multi-UX,1.4508729669756955
RVEA-greedy_multi-HUX,1.4566068423997913
RVEA-greedy_multi-HUX,1.4641252161505014
RVEA-greedy_multi-HUX,1.4675332819901068
RVEA-greedy_multi-HUX,1.4674260977564342
RVEA-greedy_multi-HUX,1.476538345214577
RVEA-greedy_multi-1P,1.4803786901195064
RVEA-greedy_multi-1P,1.4725363161909504
RVEA-greedy_multi-1P,1.4799059667756083
RVEA-greedy_multi-1P,1.4816942815186955
RVEA-greedy_multi-1P,1.4872038044002354
RVEA-greedy_multi-2P,1.4749169347221627
RVEA-greedy_multi-2P,1.478773838424838
RVEA-greedy_multi-2P,1.4947874786164426
RVEA-greedy_multi-2P,1.4667408228465366
RVEA-greedy_multi-2P,1.4630718641431542
