algorithm,init,run,seed,f1_compactness,f2_transformed_tolerance,f3_transformed_hamming_avg,f4_balance_var
NSGA2,random_sparse,2,1068195377,43.0,0.16666666666666666,2.730466111236208,0.00565788698026377
NSGA2,random_sparse,2,1068195377,128.0,0.038461538461538464,2.8493280445207505,0.002769864665017466
NSGA2,random_sparse,2,1068195377,121.0,0.04,2.776347104412034,0.002948240443915672
NSGA2,random_sparse,2,1068195377,92.0,0.06666666666666667,3.1707659873506673,0.0027886928487199703
NSGA2,random_sparse,2,1068195377,8.0,1.0,1.9924928240229631,0.029182510448889695
NSGA2,random_sparse,2,1068195377,15.0,0.5,2.306119667439008,0.013695736157917297
NSGA2,random_sparse,2,1068195377,18.0,0.5,2.5668773704171937,0.010068695388797953
NSGA2,random_sparse,2,1068195377,63.0,0.1111111111111111,3.372117300939546,0.003111521077496007
NSGA2,random_sparse,2,1068195377,13.0,1.0,2.409860312243221,0.01480048429427276
NSGA2,random_sparse,2,1068195377,66.0,0.1,3.095422227765997,0.0034394931566304352
NSGA2,random_sparse,2,1068195377,23.0,1.0,4.501821967725143,0.005080487347258733
NSGA2,random_sparse,2,1068195377,28.0,1.0,6.189300411522635,0.0021092887486026846
NSGA2,random_sparse,2,1068195377,11.0,1.0,2.169230769230769,0.019124950480150272
NSGA2,random_sparse,2,1068195377,47.0,0.2,3.5790184297576455,0.0034101781647657404
NSGA2,random_sparse,2,1068195377,73.0,0.09090909090909091,2.6529205193466283,0.004068411961803241
NSGA2,random_sparse,2,1068195377,32.0,0.5,3.9832266607812845,0.003489583210532331
NSGA2,random_sparse,2,1068195377,37.0,0.3333333333333333,5.479322567940135,0.0016059711372880582
NSGA2,random_sparse,2,1068195377,20.0,0.5,2.2737351340455554,0.012201025790956069
NSGA2,random_sparse,2,1068195377,102.0,0.043478260869565216,2.7091123145749942,0.0032456811680981975
NSGA2,random_sparse,2,1068195377,109.0,0.047619047619047616,2.7937286980231764,0.0030792737768597003
NSGA2,random_sparse,2,1068195377,9.0,1.0,2.175273194771802,0.024228408645638844
NSGA2,random_sparse,2,1068195377,100.0,0.05,2.737465417657622,0.0033240226221015056
NSGA2,random_sparse,2,1068195377,28.0,1.0,6.5418392709196365,0.0018991025941084106
NSGA2,random_sparse,2,1068195377,83.0,0.06666666666666667,3.050933620099717,0.002895161027207559
NSGA2,random_sparse,2,1068195377,119.0,0.041666666666666664,2.8101997236528073,0.0028370021083820277
NSGA2,random_sparse,2,1068195377,11.0,1.0,2.1575378195096504,0.019474804581058953
NSGA2,random_sparse,2,1068195377,57.0,0.14285714285714285,3.360652310265524,0.0029769890156991314
NSGA2,random_sparse,2,1068195377,108.0,0.05,2.7728234892454764,0.002981997684641818
NSGA2,random_sparse,2,1068195377,33.0,1.0,5.737361282367448,0.0016659962405329216
