algorithm,init,run,seed,elapsed_sec,n_solutions_final_front,n_infeasible_final_front,Range,SumMin,MinSum,Hypervolume,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,avg_h_norm
MOEAD_PBI,greedy_hybrid,1,902341382,304.48315954208374,77,103,0.22387339002296489,0.2512701915532429,0.3122193198904296,1.1498411993958166,0.23880597014925373,0.2059787429426465,0.42035571684295836,0.0005445022238898424
MOEAD_PBI,greedy_hybrid,2,1744109795,251.6806242465973,61,97,0.1241203717158236,0.30879411752999625,0.3487384848075895,1.0879252556599779,0.20212765957446807,0.1680758915818613,0.39957236886407055,0.0005175807886840292
MOEAD_PBI,greedy_hybrid,3,2048267397,301.28535771369934,66,117,0.18933281995522144,0.271953742059032,0.3279500946053051,1.1269701863173964,0.21739130434782608,0.18468692104171938,0.40630663316958837,0.0005263039289761508
MOEAD_PBI,greedy_hybrid,4,1026278568,311.1112093925476,82,82,0.1960434916778939,0.2766546225376004,0.3336758874649133,1.121523072076217,0.2268041237113402,0.18137595804368667,0.4051386291619816,0.0005247909704170746
MOEAD_PBI,greedy_hybrid,5,2100349462,308.70493364334106,88,98,0.24238914688737823,0.25556628027855854,0.31396091880504373,1.1455010838669113,0.22580645161290322,0.20097926058197804,0.42206513197507967,0.0005467164921956991
MOEAD_WS,random_sparse,1,1942370331,307.06662678718567,113,86,1.2051492890133628,0.18421549568113915,0.2862754565885561,1.218424498063836,0.25925925925925924,0.2023307161947651,0.44876585348968284,0.0005813029190280866
MOEAD_WS,random_sparse,2,636655097,306.23165225982666,95,105,0.3820340845832554,0.21417814224069404,0.2979113891822551,1.189574356724643,0.25,0.2000945392076019,0.4311345430364836,0.0005584644339850823
MOEAD_WS,random_sparse,3,940812699,306.9517629146576,115,85,0.38320031229686846,0.21366306413367073,0.2935960045399985,1.1906396247938842,0.25,0.21142772264688342,0.43516336976060344,0.0005636831214515588
MOEAD_WS,random_sparse,4,2066307517,305.6922950744629,124,76,0.6550738773958285,0.2007535750428796,0.28721210698720906,1.2038380941473406,0.26153846153846155,0.2160257635271233,0.44718887396779944,0.0005792601994401547
MOEAD_WS,random_sparse,5,992894764,203.45603013038635,121,74,0.295389223110266,0.22275714187533377,0.2962466928540331,1.181192797064122,0.25,0.2177370947051846,0.4306862705164699,0.0005578837700990543
