config,GD+
SMSEMOA-greedy_ting-2P,0.5002240947597258
SMSEMOA-greedy_ting-2P,0.3986952490515371
SMSEMOA-greedy_multi-UX,0.15999723027957077
SMSEMOA-greedy_multi-UX,0.10676946869342284
SMSEMOA-greedy_multi-UX,0.1445647039296919
SMSEMOA-greedy_multi-UX,0.14043759557651264
SMSEMOA-greedy_multi-UX,0.15502859442632305
SMSEMOA-greedy_multi-HUX,0.0676683980093334
SMSEMOA-greedy_multi-HUX,0.11826233311511006
SMSEMOA-greedy_multi-HUX,0.15029572852032624
SMSEMOA-greedy_multi-HUX,0.12999007199181514
SMSEMOA-greedy_multi-HUX,0.10531473629094731
SMSEMOA-greedy_multi-1P,0.12206778086286105
SMSEMOA-greedy_multi-1P,0.11733147419251101
SMSEMOA-greedy_multi-1P,0.08618012176258906
SMSEMOA-greedy_multi-1P,0.13205340259513662
SMSEMOA-greedy_multi-1P,0.16729234335548304
SMSEMOA-greedy_multi-2P,0.15119401604983548
SMSEMOA-greedy_multi-2P,0.07268551630367061
SMSEMOA-greedy_multi-2P,0.06258725566534358
SMSEMOA-greedy_multi-2P,0.14105488031632202
SMSEMOA-greedy_multi-2P,0.12864013050589518
RVEA-random_dense-UX,0.7015476984405541
RVEA-random_dense-UX,0.6800409708069451
RVEA-random_dense-UX,0.7164389053034839
RVEA-random_dense-UX,0.6652664552233115
RVEA-random_dense-UX,0.7025387575406878
RVEA-random_dense-HUX,0.712212504840004
RVEA-random_dense-HUX,0.694042126650325
RVEA-random_dense-HUX,0.6539666831962122
RVEA-random_dense-HUX,0.6682796579303018
RVEA-random_dense-HUX,0.6932208453678925
RVEA-random_dense-1P,0.8095697811220326
RVEA-random_dense-1P,0.788427787576428
RVEA-random_dense-1P,0.8193915310710209
RVEA-random_dense-1P,0.7607835051813243
RVEA-random_dense-1P,0.7924882190781677
RVEA-random_dense-2P,0.8037326909019539
RVEA-random_dense-2P,0.7707715794785182
RVEA-random_dense-2P,0.7722433318067877
RVEA-random_dense-2P,0.7626486008341172
RVEA-random_dense-2P,0.7402758518595145
RVEA-greedy_ting-UX,0.49060517358063244
RVEA-greedy_ting-UX,0.5069714463163965
RVEA-greedy_ting-UX,0.4924430524313239
RVEA-greedy_ting-UX,0.4987453971124681
RVEA-greedy_ting-UX,0.5328710515204579
RVEA-greedy_ting-HUX,0.5066335073303395
RVEA-greedy_ting-HUX,0.5458126701589889
RVEA-greedy_ting-HUX,0.5343931331998851
RVEA-greedy_ting-HUX,0.5231513694143927
RVEA-greedy_ting-HUX,0.527128306740593
RVEA-greedy_ting-1P,0.5113428599869636
RVEA-greedy_ting-1P,0.5227266102040685
RVEA-greedy_ting-1P,0.5767467808111347
RVEA-greedy_ting-1P,0.5343678997105883
RVEA-greedy_ting-1P,0.5425538502161491
RVEA-greedy_ting-2P,0.521107941008862
RVEA-greedy_ting-2P,0.46373363407534
RVEA-greedy_ting-2P,0.4757889411797255
RVEA-greedy_ting-2P,0.5005684460933315
RVEA-greedy_ting-2P,0.5067258322784676
RVEA-greedy_multi-UX,0.059130360984506844
RVEA-greedy_multi-UX,0.07827512492213172
RVEA-greedy_multi-UX,0.06813944822247611
RVEA-greedy_multi-UX,0.06988829389634252
RVEA-greedy_multi-UX,0.07524891685317746
RVEA-greedy_multi-HUX,0.06765347728695924
RVEA-greedy_multi-HUX,0.07130850804335305
RVEA-greedy_multi-HUX,0.06927292896981747
RVEA-greedy_multi-HUX,0.0683772809274996
RVEA-greedy_multi-HUX,0.06619971761452903
RVEA-greedy_multi-1P,0.07998985048150956
RVEA-greedy_multi-1P,0.09450200176807823
RVEA-greedy_multi-1P,0.08482087896705416
RVEA-greedy_multi-1P,0.0791275309963531
RVEA-greedy_multi-1P,0.08529738008796191
RVEA-greedy_multi-2P,0.07184726373195979
RVEA-greedy_multi-2P,0.06825580874762971
RVEA-greedy_multi-2P,0.08209154459624886
RVEA-greedy_multi-2P,0.08665674906344983
RVEA-greedy_multi-2P,0.0877754547278824
