algorithm,init,crossover,Range_mean,Range_std,MinSum_mean,MinSum_std,SumMin_mean,SumMin_std,MaxToleranceRate_mean,MaxToleranceRate_std,AvgToleranceRate_mean,AvgToleranceRate_std,AvgHammingDistance_mean,AvgHammingDistance_std,Hypervolume_mean,Hypervolume_std,IGD+_mean,IGD+_std,GD+_mean,GD+_std,elapsed_sec_mean,elapsed_sec_std,n_solutions_final_front_mean,n_solutions_final_front_std,n_infeasible_final_front_mean,n_infeasible_final_front_std
SPEA2,greedy_ting,UX,1.4018843126268208,0.07446818230584956,1.5123578061109038,0.011940390161231409,0.9457761993253951,0.03585870559084244,0.24451849901124179,0.006795001404280011,0.14780375302235615,0.003153858426551414,31.473118149580916,2.1633014926570886,0.34820549916034393,0.011896904242870302,0.044331380168007625,0.0,0.011714847282570762,0.0,0.0,0.0,220.0,0.0,0.0,0.0
SPEA2,random_dense,1P,0.5521763293955926,0.04026382144745724,1.452281998194718,0.011133872990603056,1.2725418815060248,0.022373802208262013,0.2396324639558081,0.004346010735071041,0.21168128898195385,0.006494095690778287,105.61525875605749,3.644925892427717,0.3081613654990226,0.008565931605344315,0.2348913703253997,0.0,0.012319787248420021,0.0,0.0,0.0,220.0,0.0,0.0,0.0
SPEA2,random_dense,2P,0.5523571082689829,0.0367001879296526,1.4307664085729346,0.01103801311601246,1.2497884069233816,0.0195731922093889,0.24996242199077048,0.004433566861166163,0.2216188092821973,0.005583968291972716,102.4909281992887,3.6297655685391415,0.31954236250904566,0.0077168524469603105,0.2049270656123399,0.0,0.01106945812960524,0.0,0.0,0.0,220.0,0.0,0.0,0.0
SPEA2,random_dense,HUX,0.8037756665854713,0.05523741162566106,1.405300310477175,0.011428709195497672,1.117445665022791,0.02989750873180287,0.26451810926224656,0.004379148375748763,0.2287311564436616,0.004748743097977886,91.3873433632828,4.020615628938801,0.3666463573426409,0.010876953513837209,0.11243088749845773,0.0,0.009024476390772475,0.0,0.0,0.0,220.0,0.0,0.0,0.0
SPEA2,random_dense,UX,0.8006944451150232,0.0426072715514745,1.4014604405118458,0.009282162953763246,1.1207750751785852,0.023277587042783057,0.26629032989592916,0.003457010208493308,0.22858734771990089,0.005077743615096362,90.77541427486949,4.299613676639872,0.36576554090457575,0.008521579350997661,0.10593245877734875,0.0,0.00881125222493252,0.0,0.0,0.0,220.0,0.0,0.0,0.0
UNSGA3,greedy_multi,1P,0.3535431458616418,0.0286809125226986,1.5104478453006618,0.0036879555800980487,1.4601780539163225,0.0072288001208859,0.27233571120698896,0.008740657576835557,0.17214565511646496,0.006027010610510542,9.570397600760982,0.46343286273056783,0.11626313147049057,0.004394631315111511,0.2697672896549917,0.0,0.0029881457600604983,0.0,0.0,0.0,49.38709677419355,2.431425087677852,0.0,0.0
UNSGA3,greedy_multi,2P,0.36369676852972094,0.025392341902250207,1.5076066155081183,0.004204637234202014,1.4555253126733612,0.005973952476133296,0.27941201851029973,0.007890040494963248,0.1755370692223101,0.0056675086013337735,9.917824746559212,0.4214592651387257,0.11925887032365114,0.003659082793470364,0.2689366286294802,0.0,0.0027870141927617844,0.0,0.0,0.0,49.45161290322581,2.2925780201543025,0.0,0.0
UNSGA3,greedy_multi,HUX,0.37473915804163693,0.03322985899757955,1.500739689230934,0.004081573651209275,1.4406065829419972,0.008258060259352589,0.2820327902914832,0.00615574832039122,0.18115383021012715,0.00548208550072487,10.971505329160047,0.44680706472470355,0.12875259387910656,0.0053492858018629125,0.2559625885099865,0.0,0.002898168429247316,0.0,0.0,0.0,49.225806451612904,2.4591282658610942,0.0,0.0
UNSGA3,greedy_multi,UX,0.3782434751372623,0.03679913439365349,1.500598231394199,0.0034985457192750085,1.4394512106673023,0.008457336697201407,0.2804337014409291,0.0051584333775776285,0.18191101142475302,0.005459642283027695,11.063261184781403,0.5391759503297489,0.1294237401040538,0.005242569917691859,0.2503605664336146,0.0,0.0028310434597531987,0.0,0.0,0.0,48.74193548387097,2.128657510192497,0.0,0.0
UNSGA3,greedy_ting,1P,1.4241304413406948,0.05900673748775968,1.534282458775017,0.011732729871266109,0.891721099717612,0.028366633003355412,0.21976424548603585,0.007606152635866609,0.15729206772515597,0.0063388642778757515,42.072027232056435,3.5354240813883795,0.35232186484602007,0.008777882781447473,0.057283668742187814,0.0,0.02583407099507136,0.0,0.0,0.0,29.322580645161292,2.561081760691415,0.0,0.0
UNSGA3,greedy_ting,2P,1.4112185001210453,0.04277796717813881,1.5153701097527648,0.014101312851920579,0.8867737133272754,0.015376075842169589,0.229634701632374,0.007765320646172544,0.1642696953286239,0.006097484863715918,41.28815153303017,3.5504943298657086,0.36119486575420556,0.007378962898961043,0.04516602966023821,0.0,0.02173020666329059,0.0,0.0,0.0,31.096774193548388,3.5529784567287335,0.0,0.0
UNSGA3,greedy_ting,HUX,1.3927262232949364,0.05827520937539063,1.4901075268970352,0.013569091471070273,0.8963759665410149,0.028346427737146983,0.2491099059946545,0.007667927863844089,0.16672572595362384,0.0051967126027984865,36.22942572253574,3.410310588868404,0.36176186563671003,0.009090584866641261,0.03704445707205673,0.0,0.0085734371094876,0.0,0.0,0.0,29.096774193548388,1.5352489203096111,0.0,0.0
UNSGA3,greedy_ting,UX,1.3804529449542968,0.06173765285060376,1.4954456535659526,0.012463649753719368,0.9044225475028329,0.03262144411510081,0.2461474185715682,0.009724358850865342,0.16635857314931418,0.006096913607669054,35.270304510247556,2.536335902280335,0.3583538047214869,0.011424279732705973,0.03490155434315164,0.0,0.008854470516661496,0.0,0.0,0.0,29.70967741935484,1.73577165140074,0.0,0.0
UNSGA3,random_dense,1P,0.5194893510191364,0.04013988883426262,1.4476745211770192,0.011137965348040929,1.2722244785409407,0.020231629604254165,0.2391931277162122,0.0036199559115541796,0.21749422675653893,0.004823587757070309,113.79582462407973,2.5096667959801895,0.30836076704620635,0.007101561264241413,0.2690914556549626,0.0,0.010973712381809305,0.0,0.0,0.0,50.774193548387096,4.765918431385881,0.0,0.0
UNSGA3,random_dense,2P,0.5776145024058034,0.05383803807722862,1.4216067965818908,0.009686023435169075,1.2243446415635406,0.021623733378107118,0.24794388724282748,0.0033986964294950377,0.22562743322590018,0.005054752407609223,111.57926944697769,3.011762817834483,0.328261162210889,0.007279412741235747,0.2238694348598723,0.0,0.010017469550489159,0.0,0.0,0.0,52.0,3.511884584284244,0.0,0.0
UNSGA3,random_dense,HUX,0.7151700253465978,0.024037501232697486,1.3712356167284665,0.008361836093266878,1.1081159310605433,0.015550946884034472,0.27635933039123517,0.0039021117515447676,0.24986075407333494,0.0028103415849490905,99.31184985011208,3.001635841419008,0.3763528852195753,0.005944346348468276,0.13152304694780007,0.0,0.0035301664203119137,0.0,0.0,0.0,42.83870967741935,1.951012970972572,0.0,0.0
UNSGA3,random_dense,UX,0.7202278572115924,0.03588700402930396,1.3772381152691966,0.009164671459291507,1.1058459652590278,0.013747937601822713,0.2763469817414756,0.00441394295412477,0.24874864737698033,0.0034275666110134915,98.92588779851415,3.63002191142037,0.3761850841604907,0.00508237882425579,0.1276723246400356,0.0,0.0035315340299642293,0.0,0.0,0.0,42.61290322580645,1.801433121246129,0.0,0.0
